Vehicle_ID,Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,Health_Score,KM_Range_Before_Defect
V08467,Truck,1,140846,102,2368,47,18.0,11.84,42,76,Good,Low,7,Yes,80,"80,001+"
V08468,Hatchback,15,83560,89,1714,21,7.2,11.25,35,55,Good,Medium,2,No,70,"50,001–80,000"
V08469,SUV,9,7805,95,2154,20,8.9,11.81,42,53,Worn,Low,5,No,80,"80,001+"
V08470,Sedan,9,91299,109,1800,21,7.0,12.69,31,83,Worn,Low,12,Yes,50,"25,001–50,000"
V08471,Truck,13,84150,95,2214,50,16.0,12.89,44,82,Moderate,High,2,Yes,70,"50,001–80,000"
V08472,Truck,11,43855,97,1833,28,12.6,12.38,42,46,Worn,High,3,No,50,"25,001–50,000"
V08473,Hatchback,4,162377,101,1872,47,17.4,11.69,41,101,Moderate,Medium,7,No,80,"80,001+"
V08474,Sedan,2,118471,89,2461,30,11.4,12.57,44,109,Critical,Medium,8,No,80,"80,001+"
V08475,Sedan,7,111707,97,1913,46,14.4,12.85,33,56,Moderate,Medium,6,Yes,100,"80,001+"
V08476,SUV,15,162293,98,2498,45,12.4,11.59,40,37,Good,Medium,7,No,90,"80,001+"
V08477,SUV,14,164562,93,2833,36,11.5,12.47,32,55,Good,Medium,11,Yes,80,"80,001+"
V08478,SUV,11,44666,97,1757,49,13.7,11.35,39,53,Good,Medium,3,Yes,90,"80,001+"
V08479,Hatchback,5,45267,98,1569,31,5.5,11.65,40,49,Good,High,12,No,70,"50,001–80,000"
V08480,SUV,9,80572,91,2088,43,11.0,12.75,41,78,Moderate,Low,11,No,90,"80,001+"
V08481,Hatchback,13,141188,92,2599,48,19.2,12.07,34,87,Moderate,Medium,10,Yes,80,"80,001+"
V08482,Truck,9,87543,86,2764,30,18.3,12.29,43,59,Critical,Low,8,No,80,"80,001+"
V08483,Truck,15,122683,88,2245,49,17.8,12.22,32,78,Worn,High,4,Yes,70,"50,001–80,000"
V08484,Sedan,2,76132,85,2364,30,11.7,12.66,32,61,Worn,Medium,2,No,100,"80,001+"
V08485,Sedan,11,56844,86,2645,34,6.0,12.31,39,36,Worn,High,7,No,70,"50,001–80,000"
V08486,Truck,15,93832,89,1689,26,14.4,12.65,42,35,Worn,High,10,Yes,40,"25,001–50,000"
V08487,Truck,14,158712,101,1971,34,17.6,11.14,33,108,Worn,Medium,6,Yes,70,"50,001–80,000"
V08488,SUV,4,113195,91,2525,37,10.8,12.82,39,53,Moderate,High,2,Yes,80,"80,001+"
V08489,SUV,9,132521,110,2985,35,13.3,12.11,38,56,Moderate,Low,12,No,70,"50,001–80,000"
V08490,Hatchback,3,8129,89,2518,42,15.8,11.84,45,59,Worn,Medium,12,No,90,"80,001+"
V08491,SUV,1,189779,96,2398,27,5.2,11.03,32,53,Good,Medium,7,No,80,"80,001+"
V08492,Truck,10,141091,87,2297,45,18.1,11.58,38,103,Worn,Medium,3,Yes,100,"80,001+"
V08493,SUV,13,187238,88,2627,29,14.5,11.94,38,58,Critical,Medium,9,No,40,"25,001–50,000"
V08494,Truck,2,79139,95,2289,41,11.5,12.62,42,30,Good,Low,8,Yes,100,"80,001+"
V08495,SUV,4,113263,105,2916,28,6.1,12.06,43,52,Critical,Medium,5,No,40,"25,001–50,000"
V08496,SUV,14,182241,97,2733,32,16.6,12.12,30,44,Good,Low,1,No,90,"80,001+"
V08497,Truck,2,106100,98,2502,36,6.6,12.47,37,50,Worn,High,9,No,70,"50,001–80,000"
V08498,Sedan,7,6760,109,2955,38,8.7,11.21,44,97,Critical,Medium,12,No,50,"25,001–50,000"
V08499,Hatchback,7,97301,107,2999,33,18.7,12.81,45,108,Good,Low,3,Yes,80,"80,001+"
V08500,SUV,12,37715,98,2595,48,17.0,12.64,41,55,Moderate,Medium,8,Yes,90,"80,001+"
V08501,Truck,10,17574,85,2090,26,17.2,12.44,44,32,Good,Medium,12,No,70,"50,001–80,000"
V08502,Truck,6,124013,91,1751,25,19.2,11.69,36,98,Moderate,High,12,No,50,"25,001–50,000"
V08503,Hatchback,10,47826,95,1723,36,19.9,11.37,30,31,Moderate,High,3,No,80,"80,001+"
V08504,Sedan,3,100939,100,2003,20,9.7,12.86,31,51,Critical,High,3,No,40,"25,001–50,000"
V08505,Truck,4,152817,94,2557,20,12.3,11.62,32,65,Worn,Low,12,Yes,70,"50,001–80,000"
V08506,SUV,10,164606,102,2455,35,9.0,11.78,44,106,Critical,Low,2,No,60,"50,001–80,000"
V08507,Hatchback,5,128220,88,1734,47,18.8,12.16,34,53,Critical,High,9,Yes,50,"25,001–50,000"
V08508,Sedan,14,130229,88,2760,35,10.7,11.29,30,36,Critical,Medium,2,Yes,70,"50,001–80,000"
V08509,Truck,15,44577,89,1509,26,17.2,11.44,32,93,Good,High,6,No,50,"25,001–50,000"
V08510,SUV,13,33055,85,2574,21,19.3,11.9,43,81,Critical,High,1,Yes,30,"10,001–25,000"
V08511,Sedan,15,72982,99,1777,43,7.1,11.41,30,72,Good,Low,1,No,90,"80,001+"
V08512,Hatchback,7,55998,98,1822,39,14.7,11.97,41,103,Worn,High,8,Yes,80,"80,001+"
V08513,Truck,11,82585,102,2890,39,5.2,12.03,39,65,Moderate,Medium,6,Yes,70,"50,001–80,000"
V08514,Hatchback,2,55628,97,2050,21,12.2,12.93,33,91,Worn,High,12,Yes,50,"25,001–50,000"
V08515,Truck,4,198595,90,2622,42,14.4,12.64,41,75,Moderate,High,11,Yes,70,"50,001–80,000"
V08516,Hatchback,9,115878,87,2376,48,14.3,11.56,30,48,Worn,Medium,4,No,100,"80,001+"
V08517,Sedan,1,90677,86,1512,46,13.8,12.61,44,64,Worn,High,7,Yes,80,"80,001+"
V08518,Hatchback,5,25147,87,1938,41,18.5,11.84,34,67,Good,Low,7,No,100,"80,001+"
V08519,Hatchback,15,147565,108,1579,47,13.3,11.82,39,84,Moderate,High,1,No,50,"25,001–50,000"
V08520,Sedan,3,5448,99,2498,44,16.8,12.84,44,65,Moderate,High,6,No,80,"80,001+"
V08521,Sedan,4,34100,110,2218,36,19.7,12.26,41,72,Critical,Medium,12,No,50,"25,001–50,000"
V08522,SUV,12,184601,91,1561,39,12.6,11.86,33,65,Good,Medium,1,No,90,"80,001+"
V08523,Hatchback,1,125475,89,1939,39,19.3,11.82,35,91,Worn,Medium,1,No,100,"80,001+"
V08524,Truck,3,82500,91,1977,40,17.2,12.67,33,41,Moderate,Low,1,Yes,100,"80,001+"
V08525,Truck,9,103462,88,2337,33,14.5,12.74,31,104,Good,Medium,2,Yes,100,"80,001+"
V08526,Truck,4,189951,88,2850,38,18.8,12.42,30,50,Moderate,Low,9,Yes,90,"80,001+"
V08527,Sedan,3,77176,104,2728,44,14.4,11.25,34,48,Worn,High,8,No,60,"50,001–80,000"
V08528,SUV,14,145712,106,1560,48,14.0,11.96,39,81,Worn,Low,3,Yes,70,"50,001–80,000"
V08529,Sedan,8,162882,109,2506,30,8.9,11.91,44,72,Good,High,2,No,60,"50,001–80,000"
V08530,Sedan,1,37568,85,1741,29,18.4,12.29,31,60,Good,Medium,4,Yes,80,"80,001+"
V08531,SUV,10,34317,108,2485,25,18.4,11.83,45,55,Moderate,High,1,No,40,"25,001–50,000"
V08532,Sedan,14,10646,99,2432,43,14.7,11.4,34,48,Good,Medium,1,No,90,"80,001+"
V08533,Hatchback,1,182828,87,1814,36,15.0,12.53,36,82,Worn,High,1,Yes,80,"80,001+"
V08534,Sedan,8,174070,88,2517,46,13.7,11.75,42,74,Moderate,Low,5,Yes,100,"80,001+"
V08535,Hatchback,4,50185,86,2497,30,8.0,11.18,33,35,Worn,Low,12,Yes,90,"80,001+"
V08536,Hatchback,14,27080,102,1754,43,5.4,11.56,42,33,Moderate,High,10,No,40,"25,001–50,000"
V08537,Hatchback,14,51243,104,2815,28,6.4,11.71,33,85,Moderate,Medium,9,No,40,"25,001–50,000"
V08538,Hatchback,12,98656,102,2571,34,14.8,11.88,36,86,Critical,High,9,Yes,20,"10,001–25,000"
V08539,Sedan,13,34412,104,1969,36,13.1,11.13,32,56,Good,High,5,No,50,"25,001–50,000"
V08540,Truck,7,132694,87,1829,27,9.8,12.04,37,37,Moderate,High,2,Yes,60,"50,001–80,000"
V08541,Sedan,15,63798,103,2856,39,17.0,11.54,39,83,Worn,Low,6,Yes,70,"50,001–80,000"
V08542,Hatchback,6,154099,92,2168,30,15.4,12.06,38,90,Worn,High,7,Yes,80,"80,001+"
V08543,Hatchback,13,26645,109,2071,47,9.6,11.98,43,102,Worn,High,6,Yes,50,"25,001–50,000"
V08544,Hatchback,10,151656,98,2881,38,8.9,12.17,37,36,Worn,Low,1,Yes,100,"80,001+"
V08545,Truck,10,52072,98,2860,32,6.5,11.94,33,73,Moderate,Low,4,Yes,100,"80,001+"
V08546,Sedan,1,84411,93,1815,43,10.1,11.79,40,46,Good,Medium,9,No,90,"80,001+"
V08547,SUV,5,151041,107,2208,45,18.0,11.17,44,71,Worn,Low,11,Yes,70,"50,001–80,000"
V08548,Sedan,3,54336,104,2873,49,14.5,12.92,43,48,Good,Medium,6,No,80,"80,001+"
V08549,Truck,4,76500,93,2150,42,18.8,11.68,34,65,Good,High,6,Yes,80,"80,001+"
V08550,SUV,12,40465,109,2229,26,7.9,11.39,35,86,Moderate,Low,12,No,40,"25,001–50,000"
V08551,Sedan,15,173953,101,1687,41,11.3,12.55,38,89,Worn,Low,2,No,70,"50,001–80,000"
V08552,Sedan,11,34515,100,2432,25,16.6,12.84,43,97,Moderate,Low,11,Yes,60,"50,001–80,000"
V08553,Hatchback,6,161328,94,2657,28,14.6,12.79,35,76,Critical,Medium,7,No,60,"50,001–80,000"
V08554,Truck,3,78497,100,2544,22,15.7,11.68,32,73,Moderate,High,2,No,60,"50,001–80,000"
V08555,Hatchback,13,80027,103,1832,47,5.3,12.58,44,102,Moderate,Low,3,No,70,"50,001–80,000"
V08556,Truck,15,180324,101,2758,31,5.1,11.01,32,46,Moderate,Low,5,Yes,70,"50,001–80,000"
V08557,Hatchback,12,36338,91,2042,36,16.0,11.23,34,72,Worn,Low,11,No,80,"80,001+"
V08558,Hatchback,8,157384,108,2778,33,15.3,11.65,31,78,Good,Low,3,No,80,"80,001+"
V08559,Sedan,9,131739,93,1529,41,6.6,12.8,31,35,Worn,Low,4,Yes,100,"80,001+"
V08560,Truck,5,34880,93,2942,27,12.9,11.69,35,49,Worn,Low,8,Yes,80,"80,001+"
V08561,SUV,5,118229,89,2931,32,6.2,11.15,37,78,Good,Low,4,No,100,"80,001+"
V08562,Sedan,14,24456,107,2558,21,13.8,11.52,45,55,Good,Low,11,Yes,40,"25,001–50,000"
V08563,Hatchback,3,128361,109,2514,38,12.9,11.28,31,68,Moderate,Medium,6,No,80,"80,001+"
V08564,Truck,10,120295,109,1553,40,5.1,12.32,36,46,Moderate,High,2,Yes,60,"50,001–80,000"
V08565,Hatchback,6,100324,92,2912,29,18.1,12.05,34,107,Critical,Low,9,Yes,50,"25,001–50,000"
V08566,SUV,5,121464,88,2241,32,14.5,11.36,42,94,Moderate,Low,6,Yes,100,"80,001+"
V08567,SUV,9,77265,94,2205,32,13.5,11.89,40,34,Moderate,Medium,10,Yes,90,"80,001+"
V08568,Truck,12,131773,97,2090,36,19.9,11.29,32,52,Critical,High,9,No,40,"25,001–50,000"
V08569,SUV,14,165873,94,2364,22,15.2,11.05,35,95,Critical,Medium,2,No,50,"25,001–50,000"
V08570,Sedan,14,54059,89,2543,29,17.0,12.58,43,85,Moderate,Low,10,Yes,60,"50,001–80,000"
V08571,Sedan,2,43496,110,2454,38,12.5,12.98,31,65,Worn,Low,8,No,80,"80,001+"
V08572,Sedan,15,192175,94,1572,26,18.7,11.69,37,96,Moderate,High,3,No,50,"25,001–50,000"
V08573,Truck,7,44984,103,1861,49,6.6,11.89,39,94,Worn,Low,1,No,80,"80,001+"
V08574,Hatchback,7,65096,102,2066,50,11.1,12.03,32,88,Moderate,Medium,12,Yes,70,"50,001–80,000"
V08575,Hatchback,4,57032,100,2674,31,18.5,12.96,36,77,Moderate,Medium,9,No,90,"80,001+"
V08576,SUV,8,32715,87,2445,50,19.5,11.43,32,40,Worn,Medium,2,No,100,"80,001+"
V08577,Hatchback,14,180790,99,1611,34,15.8,12.48,34,102,Critical,Low,12,Yes,60,"50,001–80,000"
V08578,Truck,15,154270,92,2761,33,11.0,11.19,32,76,Moderate,Medium,10,Yes,80,"80,001+"
V08579,Sedan,9,88689,97,2404,33,11.3,12.48,45,103,Critical,High,6,Yes,60,"50,001–80,000"
V08580,Truck,14,82762,106,2679,46,17.4,12.27,42,103,Good,High,8,Yes,50,"25,001–50,000"
V08581,SUV,2,116525,95,1885,35,14.2,12.0,33,100,Moderate,Medium,12,Yes,90,"80,001+"
V08582,Truck,12,40163,103,2145,43,18.3,11.06,38,45,Critical,Medium,3,No,50,"25,001–50,000"
V08583,Truck,10,51844,110,2306,42,8.4,11.4,32,96,Moderate,Medium,6,No,80,"80,001+"
V08584,Sedan,8,190247,85,1778,25,14.7,11.84,41,105,Worn,Medium,10,No,70,"50,001–80,000"
V08585,SUV,5,40068,96,2569,50,15.5,12.24,35,92,Worn,Medium,10,Yes,90,"80,001+"
V08586,Hatchback,11,176680,87,2057,23,19.6,12.93,43,93,Worn,Medium,3,Yes,70,"50,001–80,000"
V08587,Sedan,15,161465,104,1546,31,12.2,12.53,34,79,Critical,High,4,No,30,"10,001–25,000"
V08588,Hatchback,15,112624,96,2985,24,16.6,12.39,38,109,Moderate,Medium,6,Yes,70,"50,001–80,000"
V08589,Truck,3,7743,85,2422,45,19.7,11.46,45,78,Critical,Low,4,Yes,80,"80,001+"
V08590,Sedan,14,36780,85,1982,38,16.5,12.45,43,50,Moderate,High,5,Yes,70,"50,001–80,000"
V08591,Hatchback,14,151335,94,2376,29,16.7,12.61,36,110,Worn,High,8,No,50,"25,001–50,000"
V08592,Truck,15,107322,95,2951,28,13.4,11.28,38,80,Good,Low,2,Yes,70,"50,001–80,000"
V08593,SUV,10,155359,105,1774,45,7.7,12.54,34,84,Moderate,Medium,8,No,80,"80,001+"
V08594,Truck,9,168919,102,1534,47,10.4,11.92,41,107,Critical,Medium,4,No,60,"50,001–80,000"
V08595,Hatchback,5,6666,108,2032,28,11.9,12.93,41,89,Good,Medium,2,No,60,"50,001–80,000"
V08596,Sedan,5,12733,104,2830,45,10.5,12.83,41,70,Good,Medium,10,No,70,"50,001–80,000"
V08597,SUV,10,191290,94,1951,30,19.4,12.03,36,95,Worn,Medium,9,No,90,"80,001+"
V08598,Sedan,12,47403,108,2069,49,14.5,12.31,32,35,Critical,Low,12,No,40,"25,001–50,000"
V08599,Hatchback,7,115638,106,1604,31,8.2,12.96,37,109,Critical,Medium,2,No,60,"50,001–80,000"
V08600,SUV,1,17056,86,2417,40,19.6,12.22,45,77,Moderate,Medium,9,No,90,"80,001+"
V08601,Sedan,13,180427,109,2745,21,15.2,12.17,43,84,Critical,Low,11,No,20,"10,001–25,000"
V08602,Truck,7,28119,97,2784,27,6.0,12.78,35,86,Moderate,High,2,Yes,60,"50,001–80,000"
V08603,SUV,4,152200,108,2856,43,14.3,11.46,40,78,Worn,High,7,No,60,"50,001–80,000"
V08604,Truck,10,116107,90,1784,23,9.9,11.83,31,77,Critical,Low,10,Yes,50,"25,001–50,000"
V08605,Hatchback,8,21638,92,2671,22,18.4,12.78,33,73,Worn,Medium,9,No,70,"50,001–80,000"
V08606,Truck,4,177346,104,2135,35,8.4,12.53,31,38,Worn,High,2,Yes,60,"50,001–80,000"
V08607,Hatchback,6,184671,107,1599,50,8.8,11.28,31,56,Critical,High,3,No,40,"25,001–50,000"
V08608,Truck,3,45326,101,1846,30,15.7,11.41,37,102,Critical,Low,6,No,60,"50,001–80,000"
V08609,Truck,8,62932,96,2446,43,18.3,11.93,45,59,Good,Medium,4,No,100,"80,001+"
V08610,Hatchback,13,126926,87,2864,36,9.5,11.64,31,85,Moderate,High,8,No,70,"50,001–80,000"
V08611,Truck,11,144194,97,2204,20,8.1,12.13,30,82,Good,High,8,No,50,"25,001–50,000"
V08612,Hatchback,12,50057,97,2448,32,9.5,11.27,37,44,Critical,High,2,No,50,"25,001–50,000"
V08613,Truck,8,113381,106,1560,30,18.7,11.45,37,100,Moderate,Low,2,Yes,80,"80,001+"
V08614,Sedan,9,97826,100,1558,22,11.2,12.93,37,59,Moderate,High,4,Yes,60,"50,001–80,000"
V08615,Hatchback,4,31712,96,2689,39,14.6,11.38,42,96,Moderate,Low,5,Yes,100,"80,001+"
V08616,SUV,7,165246,85,1857,42,9.7,12.03,30,95,Moderate,Medium,6,Yes,100,"80,001+"
V08617,SUV,10,35585,101,1896,39,10.4,12.79,39,45,Critical,Medium,2,Yes,60,"50,001–80,000"
V08618,Hatchback,15,24047,106,2647,26,18.3,11.01,37,83,Moderate,Low,4,Yes,50,"25,001–50,000"
V08619,SUV,2,179275,109,1658,41,12.1,12.97,42,108,Critical,Low,8,Yes,60,"50,001–80,000"
V08620,Sedan,4,143193,92,1775,24,7.7,12.64,44,37,Critical,High,9,Yes,30,"10,001–25,000"
V08621,SUV,7,172103,98,2399,29,7.7,12.24,43,80,Good,Medium,3,Yes,80,"80,001+"
V08622,Hatchback,13,65735,99,2110,26,16.6,12.01,35,47,Good,Medium,5,No,70,"50,001–80,000"
V08623,Hatchback,15,91944,96,1797,32,5.9,12.8,33,70,Moderate,Low,2,Yes,90,"80,001+"
V08624,Truck,10,134665,87,2379,24,8.2,12.21,36,83,Worn,High,9,Yes,50,"25,001–50,000"
V08625,Sedan,7,54097,86,1688,36,12.5,12.46,33,60,Critical,Medium,7,Yes,80,"80,001+"
V08626,Hatchback,3,146553,93,1881,44,17.2,11.17,44,62,Critical,Low,4,No,80,"80,001+"
V08627,SUV,2,37038,97,2866,22,11.5,12.63,42,80,Worn,Medium,9,Yes,70,"50,001–80,000"
V08628,Sedan,11,77646,89,2077,27,19.1,12.48,30,82,Moderate,High,10,Yes,40,"25,001–50,000"
V08629,Truck,3,39049,110,2149,40,8.4,12.23,33,100,Worn,Medium,7,Yes,80,"80,001+"
V08630,Sedan,1,125278,93,2966,24,13.5,12.49,33,45,Good,Medium,12,Yes,70,"50,001–80,000"
V08631,Truck,2,130046,98,2940,38,8.8,12.83,42,67,Critical,Low,12,Yes,70,"50,001–80,000"
V08632,SUV,11,136609,105,1890,24,13.8,11.5,43,103,Moderate,Low,2,Yes,50,"25,001–50,000"
V08633,SUV,14,151832,96,2410,44,17.8,11.66,34,89,Worn,High,9,No,60,"50,001–80,000"
V08634,Sedan,9,178867,85,2233,40,10.5,11.82,33,31,Worn,Medium,4,Yes,100,"80,001+"
V08635,Truck,1,170713,92,2700,20,19.1,11.8,43,88,Moderate,High,3,No,60,"50,001–80,000"
V08636,Hatchback,2,160663,90,2022,41,16.8,11.48,42,71,Critical,Medium,11,No,70,"50,001–80,000"
V08637,SUV,13,156852,94,1629,39,17.3,12.88,31,53,Good,Low,2,No,90,"80,001+"
V08638,SUV,1,145079,88,1646,20,7.7,12.76,37,80,Good,High,6,Yes,60,"50,001–80,000"
V08639,Sedan,1,159136,90,2942,37,13.1,11.13,30,74,Moderate,Low,6,Yes,100,"80,001+"
V08640,Truck,1,32328,88,2932,35,14.9,12.82,38,49,Moderate,Medium,7,Yes,100,"80,001+"
V08641,Hatchback,12,161622,86,2700,24,18.0,11.87,44,68,Critical,Low,5,Yes,50,"25,001–50,000"
V08642,Sedan,14,50385,89,2612,50,8.2,12.54,31,42,Critical,Medium,4,Yes,70,"50,001–80,000"
V08643,SUV,6,137883,85,2583,36,15.4,12.43,31,70,Good,Medium,11,Yes,90,"80,001+"
V08644,Truck,11,153937,101,1733,39,18.0,12.95,38,47,Good,Medium,9,No,60,"50,001–80,000"
V08645,Sedan,4,180506,95,1798,23,13.5,12.64,36,88,Moderate,Low,10,No,70,"50,001–80,000"
V08646,Sedan,12,194786,89,1920,22,7.3,12.67,34,82,Critical,Low,10,No,40,"25,001–50,000"
V08647,Hatchback,11,68367,104,1621,41,10.8,11.92,34,70,Moderate,Low,5,No,70,"50,001–80,000"
V08648,Truck,13,186965,105,2967,25,14.2,11.03,39,87,Worn,Low,10,No,40,"25,001–50,000"
V08649,Hatchback,12,145719,100,2581,20,14.1,11.32,38,31,Critical,High,8,Yes,30,"10,001–25,000"
V08650,Sedan,4,48842,91,2733,24,17.7,12.79,35,75,Worn,Low,6,No,80,"80,001+"
V08651,Truck,7,66993,99,2496,37,10.2,12.44,45,75,Moderate,Medium,4,Yes,100,"80,001+"
V08652,Sedan,7,22895,97,2428,24,5.2,11.83,31,47,Worn,Medium,12,Yes,70,"50,001–80,000"
V08653,SUV,10,102876,106,2285,46,19.7,11.41,31,43,Critical,Low,7,Yes,60,"50,001–80,000"
V08654,Sedan,12,74882,107,2313,35,13.2,12.3,40,51,Good,High,5,Yes,50,"25,001–50,000"
V08655,Sedan,6,16443,86,2474,22,19.2,12.61,41,69,Good,Low,1,No,80,"80,001+"
V08656,Truck,11,113911,108,2490,36,8.3,12.7,37,107,Critical,Low,3,Yes,50,"25,001–50,000"
V08657,Hatchback,2,159065,109,1843,44,17.2,12.95,37,101,Worn,Medium,8,No,80,"80,001+"
V08658,SUV,4,124821,108,2827,50,6.5,11.53,37,70,Critical,Low,1,No,60,"50,001–80,000"
V08659,Sedan,14,56064,96,2066,32,9.9,11.05,41,101,Moderate,Low,7,Yes,90,"80,001+"
V08660,Hatchback,5,26359,89,1902,24,16.9,12.7,37,59,Worn,Low,6,No,80,"80,001+"
V08661,Sedan,9,53329,105,1973,45,19.6,11.48,36,90,Critical,High,9,No,30,"10,001–25,000"
V08662,Sedan,15,192851,103,2291,22,9.1,12.05,38,84,Critical,Low,12,No,20,"10,001–25,000"
V08663,Truck,15,68506,102,2569,26,15.4,11.16,42,73,Moderate,High,5,No,30,"10,001–25,000"
V08664,SUV,9,48563,103,2279,32,17.4,12.27,35,40,Good,High,1,Yes,60,"50,001–80,000"
V08665,Hatchback,8,34913,90,2771,24,8.0,11.14,37,64,Critical,Medium,11,No,50,"25,001–50,000"
V08666,Sedan,3,117509,88,2177,36,16.8,11.72,38,57,Critical,Medium,5,No,80,"80,001+"
V08667,Sedan,5,124367,98,2877,23,15.1,12.15,40,51,Critical,Low,11,No,50,"25,001–50,000"
V08668,Truck,9,84162,101,2426,49,11.9,12.51,31,33,Moderate,Medium,7,Yes,80,"80,001+"
V08669,Hatchback,5,22308,106,1870,34,17.5,11.22,44,78,Good,Medium,10,Yes,70,"50,001–80,000"
V08670,Truck,15,124472,88,1642,37,15.5,12.09,34,105,Worn,Low,12,Yes,80,"80,001+"
V08671,Truck,9,103330,97,1740,45,18.5,12.42,40,40,Critical,Medium,5,Yes,80,"80,001+"
V08672,Truck,8,78540,97,2018,28,14.4,12.8,30,73,Moderate,Low,7,No,80,"80,001+"
V08673,SUV,11,153978,88,2550,21,19.4,11.56,36,109,Worn,Low,10,Yes,60,"50,001–80,000"
V08674,Hatchback,13,166345,94,1997,45,9.2,11.36,39,104,Critical,Medium,5,No,70,"50,001–80,000"
V08675,SUV,9,81643,85,2265,38,16.4,12.96,37,57,Critical,Low,11,Yes,70,"50,001–80,000"
V08676,Truck,1,175496,105,2711,50,14.8,11.91,31,82,Worn,High,10,Yes,50,"25,001–50,000"
V08677,Hatchback,5,63303,101,2530,30,18.1,11.77,30,53,Moderate,Medium,1,Yes,80,"80,001+"
V08678,Hatchback,8,87926,100,2452,50,8.2,12.77,31,41,Good,Low,9,Yes,90,"80,001+"
V08679,SUV,7,163268,105,1976,22,10.6,11.41,44,107,Moderate,Low,8,Yes,60,"50,001–80,000"
V08680,Truck,5,122555,89,1540,31,12.7,12.11,41,96,Worn,Low,11,No,90,"80,001+"
V08681,Hatchback,8,108409,107,1573,43,6.2,12.79,45,65,Good,Medium,8,Yes,80,"80,001+"
V08682,Sedan,8,67601,103,2020,35,10.6,11.89,40,57,Critical,Low,6,Yes,60,"50,001–80,000"
V08683,SUV,6,118265,104,2180,44,12.2,12.69,41,108,Good,High,8,Yes,60,"50,001–80,000"
V08684,SUV,9,163217,103,2339,20,19.7,12.71,44,98,Worn,Low,3,Yes,60,"50,001–80,000"
V08685,Truck,2,111934,99,2737,26,7.2,11.34,32,91,Good,Medium,6,No,80,"80,001+"
V08686,Sedan,7,160159,91,2800,48,7.8,12.69,35,62,Moderate,High,5,Yes,80,"80,001+"
V08687,Truck,13,173166,85,1825,35,12.3,11.19,38,57,Moderate,High,3,Yes,70,"50,001–80,000"
V08688,Sedan,10,86499,91,1663,38,8.4,12.37,37,64,Critical,Low,10,Yes,70,"50,001–80,000"
V08689,Truck,13,126852,88,2269,28,5.6,11.38,42,55,Good,Medium,4,Yes,70,"50,001–80,000"
V08690,Truck,13,185702,107,2228,34,18.3,12.34,32,58,Moderate,High,5,Yes,50,"25,001–50,000"
V08691,Hatchback,3,151253,105,1978,41,5.1,12.21,33,48,Critical,Medium,3,No,60,"50,001–80,000"
V08692,Sedan,1,158980,87,2839,43,12.8,12.87,39,62,Good,Medium,6,No,100,"80,001+"
V08693,Truck,9,133293,106,1803,21,11.3,11.49,43,52,Worn,Medium,10,No,50,"25,001–50,000"
V08694,Sedan,9,163477,103,2309,38,8.7,11.97,39,75,Moderate,High,7,No,60,"50,001–80,000"
V08695,SUV,5,191006,90,2185,34,19.1,11.94,37,61,Moderate,Low,6,No,100,"80,001+"
V08696,Sedan,14,46301,102,2978,20,10.8,11.38,38,86,Good,Medium,3,Yes,50,"25,001–50,000"
V08697,Truck,8,198462,95,2543,35,13.8,12.0,40,93,Good,Medium,1,Yes,100,"80,001+"
V08698,Truck,14,71337,110,1952,22,17.6,12.29,34,58,Critical,Medium,9,Yes,20,"10,001–25,000"
V08699,Sedan,6,123370,93,2683,41,15.9,11.85,35,91,Worn,Low,12,No,90,"80,001+"
V08700,Hatchback,7,119378,104,2295,50,10.8,11.93,33,93,Critical,Medium,6,Yes,60,"50,001–80,000"
V08701,SUV,11,129153,101,2870,36,5.9,12.9,35,60,Moderate,High,10,Yes,40,"25,001–50,000"
V08702,Truck,4,132853,96,2984,42,14.5,12.88,43,76,Worn,High,10,No,70,"50,001–80,000"
V08703,Sedan,12,143251,86,2528,37,19.5,12.41,42,67,Critical,Low,7,Yes,70,"50,001–80,000"
V08704,Hatchback,12,156610,110,1757,31,14.9,11.71,34,106,Moderate,Low,11,Yes,60,"50,001–80,000"
V08705,Truck,11,76900,102,2266,37,10.5,11.27,38,81,Worn,Low,3,No,70,"50,001–80,000"
V08706,SUV,11,109868,104,2332,35,18.3,11.86,33,108,Moderate,Medium,10,Yes,60,"50,001–80,000"
V08707,SUV,14,185998,86,1841,31,15.4,12.52,40,56,Good,High,2,Yes,70,"50,001–80,000"
V08708,Hatchback,14,21332,102,2080,45,11.5,11.12,37,49,Critical,Medium,2,Yes,50,"25,001–50,000"
V08709,Truck,13,194436,85,2184,32,7.3,12.3,37,79,Moderate,High,2,No,70,"50,001–80,000"
V08710,SUV,10,127035,95,2707,44,11.7,11.54,30,76,Critical,Low,8,Yes,80,"80,001+"
V08711,Truck,5,155295,109,2380,20,9.7,12.49,44,40,Moderate,Low,6,Yes,60,"50,001–80,000"
V08712,Sedan,9,134845,104,1566,22,9.4,11.51,44,53,Moderate,High,5,Yes,40,"25,001–50,000"
V08713,Hatchback,10,22496,86,2915,39,18.7,12.65,36,71,Worn,Low,3,No,100,"80,001+"
V08714,Sedan,2,163289,101,2075,30,17.3,11.64,38,56,Moderate,High,3,Yes,60,"50,001–80,000"
