Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect,Remaining_KM
Hatchback,10,86869,90,1834,44,20.4,12.46,31,29,Worn,Low,9,No,80000+,91686.58435814141
Sedan,3,211861,101,2141,35,17.9,11.95,30,30,Good,Medium,10,No,50000-80000,55433.47836474996
Sedan,1,155254,89,1023,30,16.0,12.69,28,28,Good,High,4,No,25000-50000,32392.420061727913
Truck,2,42390,107,1617,28,7.3,12.02,37,28,Good,Low,1,No,25000-50000,40208.03663545041
Hatchback,10,162720,91,2253,41,18.2,12.7,30,32,Good,Medium,9,No,80000+,93315.6295564002
Truck,8,234328,110,2992,22,7.4,11.94,41,29,Good,Low,4,No,25000-50000,47056.58310285947
Sedan,11,9884,85,3426,28,14.5,12.43,28,32,Critical,High,5,No,10000-25000,12690.327243982627
Hatchback,3,117613,92,2558,34,19.3,12.5,29,36,Good,High,8,No,25000-50000,47591.69108346819
SUV,9,43294,102,2481,25,13.1,11.78,32,28,Worn,Medium,12,No,25000-50000,46414.188711257724
Sedan,3,97262,91,861,35,14.6,12.4,27,28,Critical,High,4,No,10000-25000,14357.449880195214
SUV,10,70449,90,1357,38,12.7,12.01,42,29,Critical,Medium,4,No,50000-80000,53029.817316572924
Sedan,12,196439,84,709,41,16.9,11.95,43,30,Good,High,9,No,50000-80000,62765.69616916383
Truck,10,241634,115,3008,29,10.7,12.55,38,29,Good,High,1,No,10000-25000,11140.264636536709
Hatchback,7,119451,88,2769,37,14.5,12.74,27,30,Good,Medium,11,Yes,25000-50000,36984.09311296438
Sedan,4,75589,87,902,39,13.3,12.43,27,36,Moderate,Low,4,Yes,50000-80000,62890.44587167597
Truck,11,168500,95,1108,17,10.9,11.9,44,30,Moderate,Medium,11,No,3000-10000,7545.972395429994
Sedan,8,177652,83,1277,34,15.1,11.71,36,30,Moderate,Low,3,No,50000-80000,74227.83723585957
SUV,5,149164,99,3170,32,8.3,12.21,25,29,Moderate,Low,10,No,50000-80000,67067.63628999885
Truck,8,12606,117,887,27,8.4,12.5,28,34,Good,Low,10,No,25000-50000,30603.99699457173
Sedan,6,179573,87,660,33,16.5,12.16,26,31,Worn,Medium,12,No,25000-50000,40813.05108056228
SUV,3,162586,96,672,32,9.8,11.99,34,31,Good,High,2,No,50000-80000,78223.31525356897
Truck,12,162000,94,2604,33,6.9,12.54,41,29,Good,Low,11,Yes,25000-50000,38136.761675245354
Sedan,3,139799,84,3340,33,14.2,12.35,38,29,Worn,Medium,5,Yes,25000-50000,43896.67808134644
Sedan,2,91537,90,2985,36,13.9,12.62,35,34,Worn,Medium,11,No,25000-50000,47837.260978457205
Sedan,2,232922,95,2206,41,16.6,11.82,32,30,Worn,Low,3,No,50000-80000,59863.39266305595
Sedan,6,147259,101,698,35,14.9,12.11,36,28,Good,High,3,No,25000-50000,43526.307090566814
SUV,11,144509,102,3087,37,8.4,12.22,39,36,Worn,Medium,10,No,50000-80000,69192.18359418967
SUV,4,130736,93,1203,30,8.3,12.13,34,31,Good,Medium,5,No,80000+,93764.24691706827
Sedan,9,187129,89,1445,40,16.4,11.76,29,29,Critical,Medium,8,No,25000-50000,31185.90492230163
Hatchback,4,73764,97,3027,36,17.4,12.42,34,31,Critical,Low,8,Yes,25000-50000,31808.149264459018
Truck,4,65894,100,1163,36,4.0,12.05,41,36,Worn,High,3,No,10000-25000,20655.525737760945
Truck,6,85943,111,1059,22,7.2,12.53,34,36,Moderate,Low,5,No,10000-25000,17030.319635782125
SUV,2,41911,93,862,39,10.2,11.8,37,32,Good,Low,3,No,80000+,97778.38076814689
Hatchback,2,161922,98,2708,44,21.3,12.33,42,30,Worn,Medium,10,No,50000-80000,52835.00658512027
SUV,1,57212,94,3415,27,13.7,12.38,33,30,Good,High,11,No,25000-50000,26280.50936242814
SUV,4,206003,95,2733,29,12.7,11.82,39,34,Worn,Low,6,No,50000-80000,63637.26353003278
Hatchback,9,231017,87,3202,33,15.6,11.92,44,33,Good,Low,7,Yes,50000-80000,65338.14737830937
Truck,10,195843,97,2562,32,4.8,12.09,43,36,Critical,Medium,10,No,10000-25000,20296.704292133167
Truck,5,15642,116,2019,34,7.9,12.25,37,30,Moderate,Low,9,No,10000-25000,24657.90988307128
Truck,9,190262,112,833,23,8.0,12.55,33,36,Good,Low,10,No,25000-50000,49919.92787802771
Sedan,12,21982,91,2991,37,16.5,12.72,26,33,Moderate,Medium,6,No,50000-80000,54072.12110117411
SUV,9,78294,102,3122,22,11.5,12.65,43,34,Good,Low,4,No,80000+,99275.51257561758
Truck,8,116063,103,857,35,8.9,12.2,43,31,Good,Low,6,Yes,25000-50000,30095.265746303226
SUV,5,18598,89,2360,29,12.8,12.28,45,34,Good,Low,7,No,80000+,88102.1582749037
Hatchback,3,138237,94,2201,44,19.8,11.82,31,28,Moderate,High,4,No,25000-50000,30161.167133063886
Sedan,3,187511,90,2976,42,14.6,11.75,42,28,Good,Low,9,No,80000+,92414.99871302846
Sedan,8,242895,91,2182,37,15.6,11.9,27,29,Moderate,High,11,No,10000-25000,19253.10565365673
Hatchback,12,157594,85,3029,36,17.8,11.89,44,32,Good,Low,3,No,80000+,94841.58808432777
Truck,1,102811,116,3061,23,6.8,12.22,27,30,Moderate,Low,8,No,10000-25000,13057.104500544981
Hatchback,3,8659,91,1580,29,13.4,12.34,30,31,Worn,Low,8,No,50000-80000,52368.093449855005
Hatchback,8,239795,85,1620,43,18.7,11.85,44,31,Moderate,Medium,1,Yes,50000-80000,74033.66237238144
Sedan,3,19883,99,2217,40,14.8,12.59,37,31,Good,Medium,8,No,50000-80000,53968.342071734965
Hatchback,11,175235,88,2216,41,20.9,12.69,35,30,Good,High,6,No,50000-80000,70706.40911261943
Truck,8,97602,98,1836,19,5.2,12.13,27,31,Moderate,Low,7,No,10000-25000,20530.89122252333
Sedan,6,98331,98,3408,31,17.1,12.56,28,28,Critical,Low,6,Yes,10000-25000,12752.544926829876
Hatchback,12,77941,93,2470,42,20.0,12.32,27,30,Critical,Medium,12,No,10000-25000,17897.549785006526
Sedan,10,69173,94,2074,33,12.3,12.76,45,35,Moderate,Low,11,No,25000-50000,35865.775568334975
Sedan,8,75760,85,2986,28,15.6,12.73,28,35,Good,Medium,10,No,50000-80000,66735.1961999481
SUV,1,218772,95,1705,32,10.1,12.15,40,35,Moderate,Low,8,No,50000-80000,72867.12540657863
Sedan,11,33640,102,2337,32,15.8,12.51,36,29,Critical,High,12,No,0-3000,2280.097984719587
Hatchback,6,84246,99,1040,45,16.1,12.34,36,30,Good,High,5,No,25000-50000,34268.96366743978
SUV,2,63257,97,2059,33,12.7,11.82,25,31,Moderate,Low,7,No,50000-80000,65980.25907912798
Sedan,4,208656,92,3341,28,15.1,11.9,30,28,Moderate,Medium,5,Yes,25000-50000,27695.886953738947
Truck,9,75833,113,1918,26,10.4,12.62,43,32,Critical,Low,3,No,3000-10000,3679.2214709479767
SUV,3,26486,94,2048,28,10.6,12.04,41,30,Critical,Medium,6,No,25000-50000,36936.30505705456
Sedan,6,138314,101,642,41,11.6,12.39,28,30,Good,Low,3,No,80000+,94645.14372840604
Sedan,2,227613,89,2249,37,16.9,11.73,32,32,Moderate,Low,2,No,80000+,96403.92334946997
Truck,12,186397,111,2505,16,5.0,12.57,28,29,Good,Low,9,Yes,3000-10000,4339.948746716789
SUV,8,99935,99,2715,41,10.8,12.22,35,36,Worn,Low,10,No,80000+,95443.97063250614
Hatchback,3,153719,87,1113,36,18.5,12.14,35,36,Good,Low,7,No,80000+,93689.12277708652
Sedan,7,205704,93,1498,41,15.1,12.76,45,29,Good,Medium,3,No,80000+,97016.40673070357
Truck,11,186808,106,2202,29,3.5,11.75,27,36,Moderate,Medium,4,No,10000-25000,22434.54292518719
Hatchback,4,211366,92,2105,42,15.4,11.91,41,33,Good,Medium,6,No,80000+,95648.68188986156
SUV,5,50509,106,1349,37,9.5,12.26,35,34,Good,Low,12,No,25000-50000,38670.25514977916
SUV,12,77873,92,1242,39,7.6,12.42,25,31,Moderate,Low,6,Yes,80000+,94438.64532967795
SUV,7,154228,101,2119,22,12.8,11.82,34,28,Critical,Medium,3,No,25000-50000,31502.21130737496
Truck,5,27222,104,884,31,3.8,11.88,41,34,Moderate,Low,6,No,25000-50000,40468.87461297502
Truck,10,192134,113,1487,23,8.0,12.4,41,34,Good,Low,1,No,25000-50000,31344.473557419933
SUV,1,181017,101,1220,29,9.2,12.16,40,30,Moderate,High,5,No,25000-50000,37445.40844247437
Truck,8,221213,108,2644,22,6.9,12.05,25,36,Good,High,10,No,3000-10000,6935.085278047771
Sedan,11,13893,101,881,40,16.1,12.5,27,30,Moderate,High,3,No,25000-50000,35514.58090406972
Truck,10,43855,114,1738,36,5.0,12.61,41,34,Critical,Medium,11,No,0-3000,798.4813955579617
SUV,10,53106,103,719,23,13.8,11.92,28,32,Good,Medium,9,No,50000-80000,55763.547334747556
Truck,10,196610,108,2786,32,7.8,11.99,38,31,Worn,High,3,No,3000-10000,6393.537142293403
Sedan,7,167350,94,1328,32,13.6,12.24,33,32,Worn,Low,3,No,50000-80000,77139.83897095901
Sedan,11,151131,90,2315,28,12.9,12.79,33,35,Critical,Medium,1,No,25000-50000,41303.08251543374
SUV,3,63204,104,3424,35,10.1,12.67,36,28,Moderate,Medium,9,No,50000-80000,70027.22867200559
Sedan,11,221226,90,3246,26,15.7,12.72,30,34,Good,Low,9,No,80000+,99071.36748682079
Sedan,10,37575,97,1610,33,12.5,11.96,27,34,Moderate,Medium,8,No,25000-50000,25129.949206802772
Hatchback,3,233956,94,1183,31,15.1,12.37,36,30,Moderate,Low,12,No,25000-50000,37351.689166328084
Sedan,4,48841,90,2970,37,18.2,11.9,35,30,Good,Low,5,No,80000+,98686.7539163029
Hatchback,2,99363,93,3186,41,19.5,11.73,45,33,Good,Low,5,No,80000+,92323.45818041729
SUV,9,85498,107,1893,38,12.9,12.18,30,34,Moderate,Low,8,No,50000-80000,54680.53769131831
SUV,9,130006,106,2859,38,9.2,12.15,34,32,Worn,Medium,10,No,25000-50000,49776.477755774176
Hatchback,1,139028,92,2458,43,20.9,12.68,44,35,Good,Low,10,No,80000+,96206.54051253253
SUV,10,205808,105,602,36,11.8,12.09,26,28,Critical,Medium,3,No,25000-50000,48375.82688962615
Sedan,7,121604,87,2262,39,14.7,12.46,26,32,Moderate,Medium,10,No,50000-80000,70711.39905615065
Hatchback,5,248762,91,782,47,15.1,12.46,30,36,Critical,Low,12,No,25000-50000,40518.44956916472
SUV,9,43346,96,3305,38,10.2,12.37,36,32,Worn,High,2,No,50000-80000,72679.34379766103
SUV,3,14943,98,1423,31,12.9,12.23,45,32,Worn,Medium,12,No,25000-50000,27268.39375928246
Hatchback,2,54008,93,1542,42,13.4,12.74,45,30,Worn,Medium,6,No,50000-80000,66954.9360551331
Truck,10,221050,99,2896,23,7.2,11.92,33,29,Good,Medium,12,No,10000-25000,16962.642695766077
Truck,3,31449,117,3014,20,6.6,12.25,39,36,Good,Medium,3,No,3000-10000,8914.185748634429
SUV,6,112423,101,1449,31,9.7,12.18,34,36,Worn,Low,4,No,50000-80000,55126.494955406466
Hatchback,11,176305,93,2858,46,21.6,12.56,25,31,Moderate,Medium,9,Yes,50000-80000,58097.000333557924
Sedan,11,98652,87,1020,39,14.7,11.77,42,33,Good,High,12,No,25000-50000,31842.786027025995
Truck,11,134425,105,3382,26,7.1,12.7,36,34,Good,Medium,1,No,50000-80000,50837.745574363194
SUV,8,171572,95,1856,39,12.8,11.99,30,33,Good,High,7,No,50000-80000,58974.99569141052
Truck,9,54489,104,2067,27,10.1,12.32,39,29,Worn,High,2,No,10000-25000,19478.634934896632
Truck,6,126664,115,3447,23,9.6,12.5,33,34,Good,Low,5,No,25000-50000,26477.860831700666
Truck,3,231856,116,786,35,5.0,12.03,33,31,Good,Low,10,No,25000-50000,48936.425322658106
SUV,8,74445,100,2357,30,8.1,12.04,40,30,Good,Medium,9,Yes,50000-80000,69394.73030987405
SUV,9,160726,101,1174,34,12.8,12.02,27,36,Good,Low,2,No,80000+,99799.99682198798
Hatchback,1,42634,89,1153,35,20.9,12.03,43,29,Good,Low,12,No,50000-80000,54796.23625485299
SUV,7,8783,103,630,33,11.3,12.18,32,33,Good,High,4,No,25000-50000,38384.74611714162
Sedan,4,14759,90,2242,35,14.4,12.73,44,35,Moderate,High,1,No,25000-50000,30260.33548411155
SUV,3,32366,89,2111,28,10.9,12.48,25,30,Good,Low,11,No,50000-80000,63606.09636237836
Truck,2,25811,114,2494,21,4.3,12.41,27,29,Good,Low,3,Yes,3000-10000,7074.42207897353
SUV,7,192786,95,2824,38,11.7,12.18,38,31,Good,Low,12,No,50000-80000,61169.26513438022
Hatchback,4,128045,90,1560,30,19.7,12.37,45,35,Good,Low,4,No,80000+,91337.12968035942
Hatchback,8,137238,98,1995,45,18.7,12.23,38,34,Moderate,Low,3,Yes,50000-80000,77316.78280615922
Hatchback,8,206975,87,1702,44,15.4,12.63,25,33,Critical,Medium,7,No,25000-50000,31164.86688785733
SUV,10,219030,97,2948,28,10.1,11.98,34,29,Good,Medium,2,No,80000+,87691.08970687844
Sedan,10,48060,100,3268,31,12.7,12.24,40,36,Worn,Low,9,Yes,25000-50000,40965.16894186863
Hatchback,11,77033,88,1407,33,17.6,12.05,39,35,Good,Medium,5,Yes,50000-80000,51908.542901652654
Hatchback,11,175828,87,1663,37,20.4,12.27,32,33,Worn,Medium,5,No,50000-80000,78885.74322120393
Hatchback,9,87860,95,953,35,20.8,12.53,30,28,Worn,Medium,5,Yes,25000-50000,35992.08075285697
Hatchback,7,15178,97,974,37,16.7,11.88,32,29,Good,Medium,6,No,50000-80000,50523.53478876201
Truck,11,195375,104,761,16,10.2,12.73,43,29,Worn,Low,3,Yes,10000-25000,14708.709261563348
Hatchback,11,37593,92,2754,47,15.3,12.32,26,35,Critical,Medium,12,No,10000-25000,15025.76693674767
Hatchback,5,119282,101,2783,43,13.5,11.82,40,30,Moderate,Low,11,No,25000-50000,40355.53862980682
Sedan,10,215419,95,2745,32,13.8,11.7,34,34,Good,Low,1,Yes,50000-80000,67025.7355593238
Truck,6,121957,113,860,38,8.1,11.95,27,28,Moderate,Low,2,Yes,25000-50000,47124.862372834315
Sedan,12,200499,91,622,41,16.5,11.82,28,35,Good,Medium,1,No,80000+,90050.57470656982
Hatchback,5,125154,99,2660,38,20.6,11.81,31,29,Moderate,Medium,2,No,50000-80000,65500.159068482935
Hatchback,6,9434,88,2869,36,14.1,12.42,42,34,Moderate,Low,10,No,80000+,93914.61382920832
Truck,7,219895,108,702,26,6.8,12.28,34,33,Critical,Medium,12,No,0-3000,1110.4549228419726
Sedan,1,175117,103,921,34,11.3,11.84,39,34,Worn,Low,7,Yes,25000-50000,48388.27648387595
Hatchback,12,182895,85,2491,36,21.6,12.03,27,34,Good,Low,8,No,80000+,93462.1512137734
Sedan,4,162113,91,2356,31,15.3,12.08,33,36,Critical,Medium,11,Yes,3000-10000,4772.853516519946
Truck,9,10327,110,2318,21,4.7,12.42,34,35,Moderate,Low,6,No,3000-10000,7986.492763169722
Hatchback,11,130982,100,1722,34,15.4,12.26,26,36,Critical,Medium,10,No,10000-25000,19040.05229318111
SUV,12,241081,93,3263,34,14.4,12.28,30,33,Moderate,Medium,4,No,50000-80000,55877.10169417944
SUV,5,108733,97,2134,30,14.0,11.83,41,33,Moderate,High,4,No,25000-50000,40555.96689975276
SUV,1,80534,104,2342,27,9.5,11.89,37,35,Worn,Low,11,No,25000-50000,43327.29616572779
Truck,5,70247,96,1923,16,7.4,12.55,33,30,Good,Low,11,No,10000-25000,18404.456980603478
Sedan,4,42915,96,3014,32,15.9,12.05,44,28,Moderate,Low,4,No,50000-80000,56718.77032137637
Hatchback,6,12288,84,616,37,16.2,12.44,37,34,Good,High,4,No,50000-80000,68977.87316523054
Truck,12,128915,104,2921,25,6.1,12.11,35,34,Moderate,Low,10,Yes,25000-50000,29377.948182508662
Sedan,11,210680,89,2061,36,18.1,12.59,44,31,Good,High,1,No,50000-80000,55481.61738204119
Sedan,10,186727,91,3176,34,11.9,12.08,30,31,Worn,Medium,9,No,50000-80000,57507.27551793959
Truck,10,136938,116,1161,28,6.1,12.13,28,34,Good,Low,8,No,25000-50000,31039.947441090684
Sedan,5,93640,86,712,43,11.6,12.63,31,29,Moderate,Low,4,No,80000+,98292.3334803225
SUV,4,63185,102,1317,27,12.2,12.14,35,30,Good,High,12,No,10000-25000,17082.82762506167
Hatchback,10,38314,96,2570,31,15.2,12.17,37,32,Worn,Low,8,Yes,25000-50000,27046.52057152122
Truck,1,57565,116,3410,29,6.3,12.57,32,36,Good,Medium,1,No,25000-50000,39774.6373534912
Sedan,3,119012,95,1690,36,16.6,12.03,33,32,Good,Medium,10,No,50000-80000,60197.64485697256
Hatchback,1,214378,88,1410,35,12.9,12.27,33,31,Good,Low,7,No,80000+,87876.91330044463
Hatchback,7,236876,96,3022,29,15.9,12.67,28,31,Good,High,10,No,25000-50000,26699.81861563266
SUV,8,52048,97,1048,39,11.9,12.13,34,35,Good,Low,3,No,80000+,87838.72505010504
Sedan,2,244429,92,1965,34,16.5,12.11,32,34,Moderate,Medium,12,No,25000-50000,29964.93142652726
SUV,7,173768,102,3491,32,10.3,12.22,28,34,Moderate,Low,7,Yes,50000-80000,57957.20815814516
SUV,10,33856,94,1819,27,11.0,12.09,26,33,Good,Low,10,No,80000+,86210.86733710316
Truck,8,184289,102,991,28,7.4,12.61,37,34,Worn,Medium,9,No,25000-50000,33024.51412484645
Hatchback,3,199721,88,1589,38,13.1,11.7,41,28,Moderate,Medium,6,No,50000-80000,54354.896947272166
Hatchback,9,33706,91,3487,47,16.6,12.17,41,31,Good,Low,6,No,80000+,92313.23751510849
Sedan,10,193722,96,3224,26,15.7,11.8,25,32,Good,Low,11,Yes,25000-50000,27605.246720519142
Sedan,9,42512,85,2507,39,12.7,12.2,41,29,Critical,Medium,6,No,25000-50000,38762.28098332771
SUV,7,215519,96,2700,37,14.6,11.78,32,32,Good,High,8,Yes,25000-50000,35920.93494148709
Hatchback,8,182547,86,919,31,13.7,11.75,45,29,Moderate,Low,5,No,50000-80000,55904.67621867969
Hatchback,7,238908,86,2815,33,20.8,12.68,33,33,Good,Low,11,No,50000-80000,51413.163444581885
Hatchback,8,53528,93,2892,29,21.3,12.53,30,28,Good,Low,5,No,80000+,94764.22192096864
Hatchback,7,100207,91,2594,31,14.0,12.04,37,33,Moderate,High,6,No,25000-50000,37019.36367816284
Hatchback,10,194568,91,3214,32,15.8,12.06,29,31,Moderate,High,10,Yes,10000-25000,18754.886209076692
Truck,10,54034,103,3014,24,6.2,12.21,31,35,Good,Low,11,Yes,10000-25000,21193.65638175663
Hatchback,2,201831,88,2341,44,22.1,11.87,45,34,Good,High,5,No,50000-80000,67882.8019642074
SUV,6,120696,105,2590,37,9.8,11.99,38,28,Moderate,High,7,No,25000-50000,39718.60917823053
SUV,4,174646,96,1612,32,11.5,12.31,31,36,Worn,Medium,11,No,25000-50000,33806.29000860638
SUV,11,7131,97,1601,26,10.1,11.79,34,30,Worn,High,10,No,25000-50000,34752.98568666272
Truck,11,224419,103,1788,19,5.3,12.28,35,31,Good,Medium,12,No,3000-10000,8296.888346179308
Hatchback,5,117087,93,3268,37,18.5,11.81,31,31,Good,Low,10,No,80000+,95672.23720480478
Truck,7,152180,109,1262,29,8.7,12.15,39,31,Good,Low,1,No,25000-50000,46441.75638006265
Sedan,3,19277,101,1211,32,15.7,12.24,25,31,Good,Low,6,No,50000-80000,75222.04923906527
Sedan,7,184417,90,1686,31,17.6,12.43,34,34,Good,Medium,3,No,50000-80000,70497.82507219785
Truck,10,216182,100,2637,24,8.0,12.24,26,29,Moderate,Medium,6,No,25000-50000,25647.57919910727
Sedan,8,20446,94,1725,40,16.1,12.14,31,32,Moderate,Low,2,No,80000+,99345.09024782824
Sedan,6,169572,97,1173,27,12.1,12.43,38,35,Good,Low,12,Yes,25000-50000,31420.8633006772
Truck,6,69848,113,703,24,5.0,12.7,26,33,Good,Low,2,No,25000-50000,41122.15257551058
Sedan,11,186723,91,2492,35,14.8,12.4,27,31,Good,Low,3,No,80000+,84889.63884343424
Sedan,5,132012,84,2786,33,15.1,12.53,41,33,Critical,Low,1,No,50000-80000,52977.84689699666
Truck,6,211947,116,2301,28,8.3,12.63,43,35,Worn,Low,4,No,10000-25000,18940.104209038826
SUV,12,92279,104,1133,36,13.7,11.79,29,33,Good,Low,12,No,50000-80000,54330.47754570598
Hatchback,12,24677,88,1772,42,16.7,12.26,33,36,Moderate,Medium,10,No,50000-80000,51736.68826695639
Hatchback,9,138140,98,2597,35,14.0,11.79,38,36,Good,High,8,No,25000-50000,25339.08732292841
Hatchback,2,148517,93,1681,36,19.4,11.92,29,31,Good,Low,11,No,50000-80000,74058.46861628321
Hatchback,10,225346,88,2900,35,14.2,11.82,39,28,Good,High,4,No,25000-50000,47184.272158652486
Truck,3,55043,106,997,18,3.8,12.15,35,32,Worn,High,6,No,0-3000,2255.111032778714
Sedan,10,206858,96,3356,33,11.4,11.82,42,35,Good,Medium,4,Yes,25000-50000,32233.258893862716
Sedan,7,130011,91,3430,38,17.4,12.2,42,33,Good,Low,10,No,80000+,97308.09264820859
Hatchback,10,65455,96,1537,37,17.5,12.49,38,31,Good,Medium,7,No,50000-80000,79497.78486706156
Sedan,12,88022,95,2617,37,16.2,12.38,44,35,Good,Low,6,No,80000+,94197.39560562625
Truck,9,9185,106,1026,28,7.4,11.7,35,32,Good,Low,4,No,25000-50000,25772.54090835899
Sedan,7,224711,90,775,30,15.3,12.69,30,31,Moderate,Low,9,Yes,50000-80000,50287.156577101196
Hatchback,11,84077,85,2226,37,17.4,11.82,40,35,Worn,Medium,4,No,50000-80000,70739.58967969092
Sedan,9,83744,87,3175,25,15.8,12.72,42,35,Worn,Low,2,No,80000+,95940.48013397907
Sedan,10,133803,93,1918,30,16.5,11.72,40,30,Critical,Low,1,No,50000-80000,78868.94377821282
Truck,12,11398,118,2822,26,9.7,12.49,37,30,Critical,Medium,6,No,3000-10000,8875.841526059126
Hatchback,12,57233,88,1872,34,20.4,12.21,42,35,Good,Medium,1,No,80000+,96659.71564763205
Hatchback,1,44072,88,1842,39,18.4,12.25,26,28,Good,High,2,Yes,50000-80000,56772.07340891016
Hatchback,11,245368,91,1206,43,20.8,12.21,41,29,Good,Medium,12,No,50000-80000,60059.0840396889
Truck,5,234329,95,1330,31,6.3,12.55,36,32,Worn,Low,3,No,25000-50000,25418.861028476465
Sedan,7,166951,85,3067,38,15.7,11.98,30,34,Good,Low,4,No,80000+,91188.86948186603
SUV,11,185748,101,1639,30,13.6,11.96,25,32,Moderate,Low,11,No,25000-50000,30606.161146051214
Truck,9,21519,109,2492,27,8.7,12.7,40,35,Moderate,Low,7,Yes,10000-25000,24081.70950942929
SUV,5,29343,103,1808,24,9.2,12.8,27,32,Critical,Medium,6,No,25000-50000,44719.765254226666
Truck,6,90857,97,3340,18,6.0,12.74,31,33,Good,High,3,No,3000-10000,9119.41934597562
SUV,6,125937,98,1064,36,9.8,11.88,28,35,Good,Low,10,No,80000+,95050.69161403658
Hatchback,11,152146,85,2624,33,22.4,12.05,43,29,Good,Low,3,No,80000+,97544.72947243217
SUV,12,150926,97,2947,28,10.1,11.83,41,34,Good,Low,10,No,80000+,99756.64938751071
SUV,5,71979,103,2413,26,10.0,12.23,26,36,Good,Low,4,No,80000+,85101.47154492042
Sedan,3,162607,87,1620,38,16.9,12.48,30,33,Good,Medium,4,No,80000+,92631.57991124196
Hatchback,3,226241,96,2403,32,16.3,11.91,35,36,Moderate,Low,5,No,50000-80000,59235.17571750485
Sedan,11,133432,93,840,32,14.9,12.18,31,28,Moderate,Low,2,Yes,50000-80000,79790.62858877315
Sedan,6,25841,88,1668,31,17.4,12.47,36,36,Worn,Low,3,No,50000-80000,57111.67355943061
Truck,2,135605,108,1951,25,3.2,12.61,35,33,Good,High,3,No,3000-10000,9262.467357278561
Hatchback,7,145450,82,2132,39,21.8,12.64,31,35,Critical,Low,9,No,50000-80000,61980.786758285845
Hatchback,1,38681,99,1460,35,21.2,12.07,29,32,Good,Medium,5,No,50000-80000,64370.22338158608
Truck,8,114547,96,2240,33,6.5,12.03,45,28,Good,Low,1,No,50000-80000,56226.86039976796
Sedan,3,124543,90,2418,39,16.9,12.4,28,29,Worn,Low,3,No,80000+,85478.28848656827
SUV,10,79771,91,2473,34,15.2,12.13,39,34,Worn,Low,6,No,80000+,89472.94154345353
Sedan,2,6187,95,3186,37,15.0,12.35,45,28,Moderate,High,5,Yes,10000-25000,23241.860996103947
Truck,12,146911,105,3285,25,8.6,12.11,33,32,Moderate,Low,2,No,50000-80000,58562.55419723559
Truck,1,172381,100,1501,38,3.5,11.76,45,35,Moderate,Medium,5,Yes,25000-50000,30136.583788303284
Sedan,6,67049,94,1126,41,15.2,11.88,28,28,Good,Low,11,Yes,50000-80000,58057.9590782303
Hatchback,9,26220,92,2811,28,22.4,11.79,45,36,Good,High,12,No,10000-25000,11448.769817264554
Hatchback,9,165039,94,3234,30,20.5,12.78,35,32,Good,Low,2,Yes,80000+,91135.52042025777
Sedan,5,81783,84,2650,28,15.5,12.24,37,28,Critical,Low,9,No,25000-50000,29683.889414098834
Hatchback,1,85753,90,1704,42,20.1,12.22,27,29,Worn,Low,6,No,80000+,96629.35985293654
SUV,10,143507,92,1697,37,9.9,11.97,39,28,Good,Low,10,No,80000+,89409.47951203473
SUV,8,170345,95,1225,34,8.2,12.73,43,35,Good,Medium,10,No,50000-80000,78928.56211197146
SUV,5,111026,107,1031,26,11.8,12.61,31,29,Good,Low,10,No,50000-80000,59274.98726686704
SUV,2,69187,92,2527,40,12.2,12.53,29,31,Good,Low,7,No,80000+,90303.80040194534
SUV,6,165728,93,2194,33,12.5,12.12,27,34,Good,Low,12,No,50000-80000,76140.01713152231
Hatchback,2,202822,86,3020,45,17.6,12.59,35,32,Worn,High,3,Yes,25000-50000,40465.38032905275
Hatchback,10,222555,97,1584,33,14.7,12.14,38,34,Good,High,10,No,25000-50000,45201.11607926595
Truck,3,93921,118,972,32,3.6,12.61,32,36,Good,High,8,No,3000-10000,8399.72324021425
Hatchback,11,119181,87,2238,43,16.7,12.45,39,30,Good,High,5,No,50000-80000,68169.90862550114
