Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect,Remaining_KM
Truck,11,34211,105,1152,16,4.4,12.56,39,34,Moderate,Medium,12,No,3000-10000,6084.813766438537
Sedan,4,75222,91,1628,40,13.9,11.86,27,31,Good,Low,1,No,80000+,101087.39267690109
Hatchback,2,12909,94,1190,38,14.9,12.46,36,36,Good,High,2,Yes,50000-80000,72006.65542302441
SUV,12,179397,87,928,30,8.2,11.72,37,34,Good,Low,12,No,50000-80000,74564.44902863994
Truck,10,241032,109,749,32,8.3,12.65,42,34,Moderate,High,1,No,3000-10000,6081.048068113027
Truck,5,16877,113,922,21,6.8,11.94,39,29,Good,Low,6,No,10000-25000,21705.044723575265
Truck,3,39586,102,2480,28,8.2,12.38,34,33,Good,High,2,No,25000-50000,30311.88900230843
Sedan,11,74958,95,3292,33,17.7,12.29,27,31,Worn,Medium,11,No,10000-25000,22800.58532102314
SUV,3,47934,95,3137,33,10.7,12.06,34,28,Moderate,Medium,11,No,25000-50000,34533.59230368705
Truck,4,130934,106,2645,33,4.7,12.71,34,28,Moderate,Low,3,Yes,10000-25000,21238.736080593313
Truck,2,133695,108,1235,19,8.9,12.17,29,28,Moderate,Low,2,No,10000-25000,13008.457824667612
SUV,5,164398,99,2685,39,6.9,11.89,40,36,Moderate,Medium,9,No,50000-80000,70024.88081437683
Sedan,6,189326,97,1206,29,16.4,11.92,32,30,Critical,Low,1,No,25000-50000,36257.60171820332
Hatchback,5,98750,96,3407,46,19.2,12.78,40,36,Worn,High,5,No,25000-50000,31709.161719701027
Truck,3,9801,108,1724,27,7.0,12.55,36,29,Worn,Low,2,No,25000-50000,44645.22862199666
Hatchback,9,163902,86,3463,46,19.4,12.54,25,30,Critical,High,5,No,10000-25000,14417.421743927513
Sedan,4,26563,100,2265,39,18.9,11.81,34,31,Moderate,Low,12,No,25000-50000,27551.570936782296
SUV,11,68589,96,3417,28,14.1,12.31,44,32,Moderate,High,8,No,25000-50000,40113.35285310132
Hatchback,6,177912,96,2634,36,21.6,11.99,42,35,Good,Low,9,No,80000+,102149.52912585124
SUV,3,170750,103,1771,38,9.4,11.84,42,31,Moderate,Medium,4,Yes,50000-80000,79052.06424272356
SUV,11,159429,98,2032,39,7.9,12.42,36,32,Good,High,3,No,50000-80000,64278.00453283148
Hatchback,7,39794,91,1214,35,20.0,11.83,41,34,Moderate,Medium,7,No,50000-80000,61124.71801807297
Sedan,1,126860,97,891,40,15.6,12.58,30,28,Good,Low,10,No,80000+,88851.59773359103
SUV,6,10644,100,1521,28,14.3,12.24,43,28,Moderate,High,1,No,25000-50000,36649.65473205447
Sedan,5,150308,90,2812,39,15.5,12.63,39,31,Worn,Medium,3,No,50000-80000,78697.83972001365
Truck,11,187066,111,2015,37,9.1,12.52,25,33,Moderate,High,3,No,3000-10000,8745.026354721947
Truck,10,86131,113,3033,27,7.1,12.74,43,29,Worn,Low,4,Yes,10000-25000,11769.383760941771
SUV,3,145042,97,1877,41,10.0,11.74,44,30,Good,Low,3,No,80000+,100426.49430920197
SUV,6,74154,93,679,28,12.9,12.57,35,31,Good,Low,5,No,80000+,102318.23198299595
Truck,6,120206,98,2026,27,6.9,12.25,39,30,Moderate,High,8,No,10000-25000,18096.84514562867
Truck,1,27999,113,692,19,10.1,11.86,34,28,Good,High,6,No,0-3000,462.7227367145744
Sedan,1,218593,96,2985,36,14.0,12.2,35,35,Worn,High,8,Yes,10000-25000,19688.78154674729
Sedan,12,238040,84,2482,30,17.5,12.54,43,35,Moderate,Medium,9,No,50000-80000,64923.11488733788
Hatchback,2,57233,86,1848,41,19.2,12.28,37,35,Moderate,High,12,No,10000-25000,24050.448333753026
Sedan,10,126086,88,2622,30,13.5,12.2,29,31,Good,Low,5,Yes,50000-80000,67210.22406223702
Sedan,2,43807,83,1567,41,13.2,12.59,35,33,Moderate,High,9,No,25000-50000,36639.67453983791
Hatchback,12,70503,85,1766,31,19.3,11.92,37,29,Good,Low,4,No,80000+,88590.2302713657
Truck,8,129844,97,1033,22,7.5,12.13,31,31,Moderate,Medium,10,No,25000-50000,32996.967406066666
Sedan,12,75690,97,1830,28,16.9,12.1,31,28,Critical,Low,8,No,25000-50000,49553.56005717115
Sedan,10,91984,90,622,33,15.9,12.33,28,29,Moderate,Low,6,Yes,50000-80000,60534.59490097658
Sedan,10,16188,96,3306,41,14.4,12.48,45,30,Good,Medium,4,No,50000-80000,53107.49471808364
Sedan,10,145466,88,1895,28,12.2,12.12,43,32,Moderate,High,3,No,25000-50000,44233.15199884239
Sedan,12,231195,99,2741,40,13.7,12.08,43,35,Critical,Low,6,No,25000-50000,47063.470064448025
Truck,4,88656,102,3323,28,5.9,12.7,43,28,Worn,High,10,Yes,3000-10000,3214.444555589887
Hatchback,4,16762,96,2636,38,18.0,12.19,34,34,Good,Low,8,No,80000+,91464.36218225933
Hatchback,4,125983,85,1766,41,22.2,12.73,26,35,Moderate,Medium,7,No,50000-80000,59030.848469348704
Hatchback,3,169126,95,1804,38,15.8,11.88,43,31,Good,Medium,4,No,50000-80000,68094.46046218558
Hatchback,3,80195,84,2757,40,22.0,12.23,39,36,Good,Low,11,No,50000-80000,58741.208117695554
Sedan,9,225744,87,3466,41,17.4,12.08,41,32,Worn,Low,2,No,80000+,88682.7932487951
Sedan,9,132844,101,2830,36,11.5,12.68,32,32,Good,Low,7,Yes,50000-80000,68341.77944624283
Truck,6,188087,115,1080,22,7.2,12.18,36,28,Good,Medium,2,No,25000-50000,42300.04028320029
Truck,11,19899,110,2811,19,8.8,12.25,41,34,Good,Medium,4,No,3000-10000,8020.0495155683
Sedan,7,146979,85,1847,28,14.3,12.23,29,31,Good,High,7,No,25000-50000,46657.3257692258
Truck,9,245243,98,3320,27,7.7,12.34,33,29,Worn,High,8,No,10000-25000,14861.841923047203
Hatchback,2,200649,96,834,39,20.4,12.12,37,32,Good,Low,5,No,80000+,92872.12548571925
Sedan,5,41022,91,1222,32,15.1,12.32,39,36,Good,Low,8,No,80000+,84176.79896695541
Truck,5,180489,108,1603,20,7.9,12.42,29,33,Critical,Low,2,No,3000-10000,6080.341816969829
Hatchback,11,7072,86,2328,34,18.3,12.52,43,36,Moderate,Low,7,No,50000-80000,61957.666686587734
Sedan,6,17828,97,1309,33,17.7,12.13,44,32,Good,High,1,No,25000-50000,45363.41446206064
Hatchback,5,198232,91,880,45,19.2,11.98,38,29,Worn,Low,7,No,80000+,86985.1649202858
SUV,1,51195,96,1493,34,10.5,12.3,28,29,Moderate,Low,3,No,50000-80000,50244.84515748104
SUV,1,46596,103,1394,38,9.7,11.88,42,34,Moderate,Low,8,No,80000+,86562.01673627037
Sedan,2,94424,86,2022,27,12.3,11.81,25,35,Moderate,High,5,Yes,10000-25000,11156.352466903601
Hatchback,10,77152,84,2405,39,17.7,12.78,45,29,Good,Low,5,No,80000+,96534.37409167722
Truck,12,50686,112,1633,26,4.7,12.07,34,29,Good,High,5,No,3000-10000,6897.640853393759
SUV,2,181033,92,1879,35,11.5,12.23,40,30,Good,High,7,No,50000-80000,74045.71594612986
SUV,3,6265,98,3388,25,14.0,12.55,32,33,Moderate,Low,6,No,50000-80000,59304.518651139835
Hatchback,4,189159,85,1774,40,14.2,11.82,36,36,Good,Medium,11,No,50000-80000,72800.84910511671
Hatchback,12,229465,85,1091,40,15.9,11.82,31,32,Good,High,6,Yes,25000-50000,34272.66502456496
SUV,7,147597,103,1644,43,8.5,12.51,28,34,Critical,Medium,4,No,25000-50000,48821.93361738973
Hatchback,6,162879,87,726,46,21.4,12.63,44,36,Good,Low,9,No,80000+,102247.68312865258
Sedan,4,34638,96,1185,36,15.9,12.37,35,36,Good,Low,12,No,50000-80000,79175.41479459494
Truck,2,13647,112,999,27,8.8,12.27,37,35,Good,Low,4,No,25000-50000,35423.38976301736
Sedan,1,131764,92,2383,40,13.0,12.46,32,32,Good,Medium,3,Yes,50000-80000,53337.69601680894
SUV,4,31249,105,2514,25,10.7,11.9,26,28,Moderate,Low,4,No,50000-80000,77771.5785201127
Hatchback,9,232801,87,2104,39,20.6,12.38,31,36,Good,High,11,No,25000-50000,28053.19869732665
Sedan,9,185377,95,2273,41,11.2,12.16,42,34,Good,Medium,10,Yes,50000-80000,65387.778726892866
Sedan,12,130914,93,2774,30,15.1,12.2,41,35,Moderate,High,4,No,25000-50000,38279.95498206276
SUV,10,159819,91,1115,33,11.1,12.62,25,29,Moderate,Medium,7,No,50000-80000,72225.3484172636
Truck,4,140939,93,2826,29,5.1,12.4,41,29,Good,Medium,1,No,50000-80000,65004.59490637841
Sedan,6,77990,88,937,31,15.6,12.73,30,34,Moderate,Low,3,No,50000-80000,57000.27815071237
Hatchback,8,170075,90,3048,43,18.1,12.37,31,36,Good,High,6,No,50000-80000,72105.17711467171
Truck,9,104407,102,2776,16,6.6,12.65,34,31,Good,Medium,10,No,10000-25000,11003.256952729422
SUV,8,88025,90,3100,39,9.1,12.22,25,34,Good,Medium,2,Yes,80000+,94141.35650913206
Truck,3,190428,104,816,21,7.3,12.65,44,30,Moderate,Medium,5,No,10000-25000,10334.418473469988
Hatchback,7,176671,92,3108,42,17.4,12.26,45,30,Worn,Low,3,No,80000+,90198.52940317194
Hatchback,2,188452,87,2167,43,21.0,12.3,42,29,Good,Medium,4,No,80000+,102408.99352331198
Sedan,8,106885,102,2636,34,16.0,12.58,27,31,Moderate,Low,4,Yes,25000-50000,39597.184945644614
Sedan,2,195182,86,2917,31,16.1,11.83,35,30,Good,High,7,No,25000-50000,26898.17421002297
Hatchback,3,212909,100,1356,33,19.8,12.08,25,31,Moderate,Medium,6,No,25000-50000,36980.24300511532
Truck,1,210554,110,1619,34,3.8,12.42,36,34,Moderate,Medium,4,No,10000-25000,13614.032616238937
Hatchback,3,14679,85,669,43,19.2,12.09,33,33,Good,Medium,5,No,80000+,93153.66269818347
Sedan,10,71987,102,3382,31,15.7,11.8,25,32,Worn,High,11,Yes,3000-10000,6434.116918133949
Hatchback,6,228126,97,1855,32,19.1,11.92,36,33,Moderate,Medium,1,No,50000-80000,75584.41645895012
Sedan,6,203662,88,3448,34,18.8,12.61,34,36,Moderate,Low,11,No,25000-50000,30107.85490623436
SUV,10,152006,99,3061,26,11.8,11.83,27,30,Moderate,Low,7,No,50000-80000,73514.01765334788
Hatchback,1,155715,96,2032,32,18.9,12.32,31,32,Good,Low,8,No,50000-80000,51921.3298114953
Sedan,9,165036,86,2470,43,17.7,12.34,43,33,Good,Low,5,No,80000+,92599.26445368661
Sedan,11,25933,97,1517,38,17.3,12.53,31,31,Good,Low,3,No,80000+,89376.45886267963
Truck,3,41174,114,2738,17,5.1,12.63,38,29,Critical,Low,11,No,0-3000,2079.39040078045
SUV,4,232737,103,3424,29,8.2,12.28,39,29,Good,Low,10,No,80000+,100539.96909755786
Truck,3,74631,96,3392,23,7.3,12.35,32,35,Worn,High,6,No,10000-25000,23089.456651408742
Truck,3,46484,105,3106,20,4.8,12.15,40,33,Moderate,Low,11,No,3000-10000,3283.848428252075
Truck,7,224468,105,1073,23,7.1,12.15,26,32,Moderate,Low,9,Yes,25000-50000,38444.678158417024
Truck,9,74451,98,3229,30,7.2,12.53,43,33,Good,Medium,5,No,25000-50000,49867.20630024474
Sedan,11,49531,96,2853,45,13.3,12.22,43,28,Good,High,7,Yes,25000-50000,42243.55181429497
Hatchback,4,220401,97,3027,34,22.5,12.16,34,29,Good,Low,2,No,80000+,96141.59446888416
Sedan,5,115072,87,1834,39,18.0,11.96,35,30,Worn,Low,8,Yes,50000-80000,75315.49083396612
Truck,4,63376,95,3466,29,5.5,12.57,42,32,Good,High,1,No,25000-50000,39103.642815112384
Truck,2,65676,109,982,17,9.2,12.48,25,28,Moderate,Low,9,No,3000-10000,8291.931485329264
Sedan,1,72284,91,2650,33,12.1,12.35,34,35,Moderate,Medium,1,No,50000-80000,69119.34190685774
Sedan,9,192429,96,2785,29,14.5,12.14,42,29,Moderate,Medium,1,No,50000-80000,65172.11097145671
Sedan,8,30034,93,2267,30,13.0,12.3,31,28,Good,Low,10,No,80000+,84452.5612760196
SUV,6,222199,91,1442,29,10.7,12.3,27,30,Good,Low,9,No,80000+,99310.87380545215
SUV,7,206933,89,1172,39,9.8,12.21,37,33,Good,Low,5,No,80000+,93703.5389417753
Truck,5,130347,95,2140,25,5.9,11.93,27,33,Moderate,High,2,Yes,10000-25000,19625.967529471964
Hatchback,9,150200,88,2057,31,15.0,12.13,36,34,Good,High,4,Yes,25000-50000,40698.29840565159
SUV,11,125571,97,1743,36,9.9,11.71,27,31,Moderate,Low,9,No,80000+,94265.80992113362
Truck,11,35448,99,3271,36,7.1,12.26,34,34,Good,High,6,No,25000-50000,25643.764321620176
Sedan,3,127341,100,2630,34,15.3,12.33,32,34,Good,Low,9,No,50000-80000,75739.58873262847
Hatchback,10,200220,92,2566,38,21.4,12.76,36,28,Good,High,5,Yes,25000-50000,28642.578666605692
SUV,10,63482,100,1788,29,8.4,12.3,41,32,Good,Medium,7,Yes,50000-80000,62842.616635242644
Hatchback,3,212013,92,2214,34,17.1,12.0,34,30,Critical,Low,1,No,50000-80000,64678.44946265021
Truck,3,180129,115,3270,36,9.2,12.7,45,32,Good,High,3,No,10000-25000,15098.250515932048
Truck,9,59287,106,948,25,8.6,12.59,27,35,Good,High,4,No,3000-10000,3173.900666952493
Sedan,12,163067,102,1359,45,10.9,12.3,38,30,Good,Low,8,No,80000+,94054.24112886588
Hatchback,8,228136,95,1857,43,20.5,12.11,38,34,Moderate,Medium,4,No,50000-80000,74738.11883137736
Sedan,9,160538,95,1815,35,12.7,12.32,31,33,Good,Low,3,Yes,50000-80000,67087.15757710497
Sedan,3,236958,95,1063,31,13.2,12.12,29,30,Worn,High,4,No,10000-25000,12286.568374308059
Truck,3,168334,106,974,29,8.4,11.97,37,28,Good,Medium,10,No,10000-25000,10116.562215294602
Truck,11,146324,96,3000,36,8.2,11.89,35,35,Good,Medium,12,No,25000-50000,40529.73338325677
Sedan,4,83462,90,2319,27,13.5,12.66,28,33,Good,Medium,8,Yes,50000-80000,68760.08725438711
SUV,3,97797,99,2949,26,8.7,12.51,37,28,Moderate,Low,6,No,50000-80000,63850.636353936534
Sedan,1,56225,88,2719,41,12.0,12.04,37,32,Good,Low,4,No,80000+,86005.11092601568
Truck,7,225532,95,630,22,7.9,11.81,36,28,Good,Low,10,No,50000-80000,66732.6498143788
Sedan,11,126142,95,3455,27,14.0,11.81,27,33,Moderate,Medium,7,No,25000-50000,27586.358446664726
SUV,8,36426,98,2302,39,10.0,12.12,45,30,Good,High,5,No,50000-80000,77951.04902138679
Hatchback,7,214179,92,989,40,15.4,11.82,32,33,Moderate,Low,12,No,50000-80000,52839.452467324496
SUV,5,13701,106,2052,33,11.3,11.92,27,29,Good,Low,11,Yes,10000-25000,18428.19307091157
Hatchback,2,147839,94,2961,45,20.5,12.29,32,29,Moderate,Low,11,No,50000-80000,64218.80004714665
Truck,7,187823,105,758,23,8.1,12.03,33,33,Critical,Low,5,Yes,10000-25000,13035.635456434858
Hatchback,2,115269,92,1511,38,17.0,12.46,28,30,Moderate,Low,3,No,80000+,95423.05550480659
Truck,3,132305,118,2036,31,7.0,11.94,29,28,Good,Low,10,No,25000-50000,36409.51205840694
Hatchback,8,103295,94,2453,47,15.7,12.22,27,28,Good,Low,11,No,50000-80000,59081.71706507119
Sedan,11,149914,91,1852,28,17.6,12.18,29,28,Good,High,1,No,50000-80000,62489.29591658899
Truck,4,113555,97,956,26,8.0,12.02,35,29,Critical,Low,11,No,3000-10000,9131.029867657267
Hatchback,8,20522,90,2648,42,21.1,12.49,25,35,Good,High,6,No,50000-80000,51235.495922621834
SUV,11,128765,87,1628,24,13.0,12.64,37,36,Worn,Low,11,No,50000-80000,74815.38347446756
Sedan,11,38565,92,3017,40,13.6,12.05,34,28,Moderate,Low,4,Yes,50000-80000,55052.6243887122
Truck,6,48063,99,797,24,3.3,12.34,42,35,Moderate,Low,5,No,25000-50000,25494.593988487195
Truck,12,237733,98,2222,27,5.6,12.31,33,32,Good,Medium,8,Yes,25000-50000,27067.85480287047
Hatchback,9,94295,95,3185,35,20.6,12.6,37,33,Good,Low,10,No,50000-80000,53329.5434053831
Hatchback,4,151143,83,1674,43,20.6,12.08,31,28,Good,High,8,No,50000-80000,52492.654511857334
SUV,10,45419,98,2519,24,8.0,11.99,39,31,Good,Low,4,Yes,50000-80000,50346.27178647256
SUV,6,64386,99,1747,37,12.8,12.26,28,31,Good,High,10,No,50000-80000,54234.17076969074
Sedan,10,22391,99,3209,27,13.4,12.61,27,32,Good,Low,12,No,25000-50000,45142.078284450836
Hatchback,7,94472,88,747,33,19.8,12.69,36,35,Good,Medium,1,No,80000+,88436.12197054327
SUV,2,171412,103,1884,24,13.3,11.81,36,33,Worn,Low,8,No,50000-80000,54856.503566224936
Sedan,3,22661,98,833,42,13.5,11.89,41,33,Good,High,8,No,25000-50000,28806.84155367225
Hatchback,11,146672,95,2687,42,16.1,12.48,39,32,Good,Medium,3,No,50000-80000,57358.7640088135
Hatchback,3,110769,83,3050,33,16.0,11.86,28,31,Good,High,7,No,25000-50000,31136.01714193884
Hatchback,11,37793,98,1183,42,18.6,12.72,30,36,Good,High,11,Yes,10000-25000,22603.581740276943
Sedan,8,136467,95,2546,32,14.7,12.09,30,28,Moderate,Low,7,No,50000-80000,51831.060184013986
Sedan,7,111587,90,3448,36,16.8,12.13,40,28,Critical,High,9,No,10000-25000,16533.812331729852
Sedan,5,146464,94,2694,35,11.5,12.31,45,35,Good,Low,11,Yes,25000-50000,48663.18182406477
SUV,1,75078,92,1581,42,7.5,12.68,37,36,Good,Low,6,No,80000+,91311.04625258704
Sedan,3,133804,95,817,31,16.5,12.54,39,35,Moderate,Low,10,No,50000-80000,75968.69468304196
Truck,3,20511,96,2065,35,9.4,12.62,42,31,Good,Medium,4,No,25000-50000,43726.80038716325
Truck,10,211741,112,2784,28,6.3,11.83,45,35,Moderate,Medium,10,Yes,3000-10000,7025.3792362852355
Sedan,3,178242,97,1089,28,16.0,12.39,37,29,Worn,High,4,No,10000-25000,17466.8632162259
Sedan,2,246664,90,1481,36,18.5,12.62,31,35,Worn,Low,7,No,80000+,93958.49843893337
SUV,2,31290,108,982,33,11.8,11.91,30,30,Moderate,Medium,9,No,25000-50000,29317.703854556756
SUV,10,71206,100,633,34,8.2,11.99,34,36,Good,Medium,11,No,25000-50000,48050.1211802556
SUV,4,45219,101,3333,36,7.4,11.97,28,34,Good,Medium,10,No,80000+,100951.81663035753
Truck,3,150077,113,1710,35,7.6,12.75,26,29,Worn,High,4,No,3000-10000,5724.075581909705
Truck,12,106837,108,1361,31,10.1,12.46,40,30,Good,Medium,9,No,10000-25000,20858.88261522795
SUV,1,235895,98,3275,31,9.9,12.61,43,32,Good,Medium,11,No,25000-50000,27653.6705630136
SUV,7,75251,91,2460,31,13.6,12.53,43,33,Good,Low,11,Yes,50000-80000,65380.423258458075
Sedan,9,130349,96,3096,38,17.1,11.89,25,29,Good,Low,6,No,80000+,92888.22700556174
SUV,4,103148,104,2934,40,12.7,12.41,43,28,Good,Low,10,No,80000+,100618.64243786104
Hatchback,8,188723,83,1634,35,15.5,11.77,37,29,Good,Medium,7,No,50000-80000,78348.02665877428
Truck,2,119154,109,1410,30,8.1,11.9,34,35,Good,Medium,6,No,10000-25000,15468.92377469788
SUV,11,212699,96,3164,30,12.0,12.78,38,33,Good,High,5,No,25000-50000,26031.171947784816
Sedan,11,202663,92,3044,41,17.1,12.24,42,33,Good,Medium,10,No,80000+,93447.35588116857
SUV,1,222400,89,2575,41,9.1,11.8,39,35,Good,Low,4,No,80000+,92536.28593777721
SUV,6,171279,91,1278,37,13.2,11.95,27,31,Worn,Low,1,No,80000+,96631.32289279992
Sedan,10,210094,96,1873,34,16.0,12.39,27,30,Good,Low,11,No,25000-50000,37887.079032418726
SUV,2,16843,94,1414,37,10.7,12.69,32,28,Good,High,9,No,50000-80000,58788.79708169208
Truck,3,230343,104,2237,32,5.9,12.6,27,28,Worn,Low,9,No,25000-50000,28604.136834640372
Truck,5,230509,93,3161,30,4.2,12.58,30,35,Good,Medium,6,No,50000-80000,55092.932442379766
Sedan,9,124887,86,1089,42,12.9,12.57,38,34,Good,Low,5,No,80000+,92380.31133416566
SUV,7,22390,104,839,28,9.6,12.52,27,34,Good,Medium,2,No,80000+,102148.8650671521
SUV,6,90268,100,1446,38,12.9,12.43,36,30,Critical,Low,1,No,50000-80000,52443.160744298395
Hatchback,1,247928,93,2787,31,17.2,11.81,35,29,Worn,Low,7,No,50000-80000,58314.68523337234
SUV,12,49374,103,2275,38,9.6,12.12,25,32,Good,High,3,No,50000-80000,66311.74803950182
Sedan,8,74271,89,680,38,14.9,12.59,44,29,Moderate,Low,11,Yes,25000-50000,39850.14182818383
SUV,12,133992,94,1729,37,11.9,12.15,42,29,Good,Medium,1,No,80000+,95346.36396317584
Hatchback,8,163143,86,2245,28,14.2,12.24,29,33,Critical,Low,6,No,25000-50000,43475.710800230765
SUV,12,132056,92,1033,36,11.5,11.77,43,30,Good,High,12,No,25000-50000,37789.46611197463
SUV,3,118247,95,778,37,9.3,12.69,44,30,Good,Low,2,No,80000+,96581.97431703939
Hatchback,11,92962,96,816,28,13.5,12.01,43,36,Worn,Low,12,No,25000-50000,27719.640347026958
Sedan,10,226487,88,1772,34,18.8,12.47,35,32,Moderate,Medium,5,No,50000-80000,66751.92361592613
SUV,3,53456,91,2677,32,10.9,12.46,34,28,Moderate,High,3,No,25000-50000,44651.16675880749
Sedan,2,229730,98,2566,30,15.5,12.03,36,31,Good,Medium,10,No,50000-80000,51240.39201342751
Truck,1,183954,106,988,27,8.4,11.99,30,33,Moderate,Low,2,No,25000-50000,31393.460760409424
Hatchback,10,204836,91,1393,33,21.3,12.55,25,29,Moderate,Low,2,Yes,50000-80000,71304.79247676725
SUV,10,83840,99,1698,35,10.8,12.64,31,36,Good,High,11,No,10000-25000,13119.449534055997
Hatchback,1,121625,88,734,47,20.1,12.34,30,29,Good,Low,2,No,80000+,98841.35179579318
Sedan,4,16464,100,3025,32,16.2,12.63,26,35,Critical,Medium,7,Yes,10000-25000,21972.45611310783
Sedan,9,39727,97,996,41,16.8,12.1,27,34,Moderate,Low,2,Yes,50000-80000,64761.2573975422
Truck,10,196265,95,1971,32,6.0,12.5,39,30,Critical,High,8,Yes,0-3000,2806.140254695962
SUV,10,62827,92,1601,32,7.0,12.4,30,31,Moderate,High,10,No,25000-50000,31093.64347566876
SUV,10,27894,93,2927,32,8.7,12.61,35,35,Moderate,Low,7,No,80000+,92120.05319708504
Sedan,9,197196,89,1235,42,11.9,12.55,37,28,Moderate,Medium,7,No,50000-80000,70466.29604547723
Hatchback,12,151713,97,1215,27,20.2,12.42,25,30,Worn,Low,3,No,50000-80000,59884.35950674501
SUV,8,112991,106,1192,42,9.8,12.04,31,28,Worn,Medium,4,No,25000-50000,30471.792245362565
Truck,9,159597,114,3360,28,7.0,12.49,35,29,Worn,Medium,12,Yes,0-3000,1243.6378450599404
Sedan,11,17016,97,2422,31,10.6,12.07,26,29,Good,High,7,No,25000-50000,37947.279761167716
SUV,9,73915,95,2980,32,10.5,12.23,42,29,Good,Low,1,No,80000+,91209.64112273007
SUV,7,93792,95,2107,27,11.3,12.64,40,36,Moderate,Low,2,No,80000+,86194.02602947746
SUV,5,23431,97,1621,24,8.4,12.63,40,32,Moderate,Low,2,No,80000+,99149.68621790614
Hatchback,1,145911,93,3482,35,21.6,12.46,35,34,Moderate,Medium,6,No,50000-80000,57251.516333911146
Truck,12,177392,113,1657,18,6.3,12.57,30,32,Moderate,High,8,No,0-3000,2093.1927075231815
Hatchback,1,100949,100,3088,40,20.8,11.91,31,32,Good,Low,2,No,80000+,98905.85124270657
SUV,11,17399,99,2648,27,12.5,12.57,44,33,Worn,Low,12,No,25000-50000,33819.76680449648
SUV,4,23806,102,3181,39,7.8,11.78,40,31,Good,Low,5,No,80000+,93082.09151223491
Sedan,11,79120,86,1028,41,14.3,12.12,45,36,Moderate,Low,1,No,80000+,100732.04565187257
Truck,12,155755,105,1713,18,5.8,11.9,33,34,Good,Medium,12,No,3000-10000,6110.642054214228
Sedan,9,123738,89,2046,27,11.1,12.02,29,33,Good,Low,1,Yes,80000+,102048.92512005374
SUV,8,95949,92,2597,23,12.1,12.28,42,28,Critical,Low,12,Yes,10000-25000,15366.4795151154
Truck,7,185072,102,1702,24,4.5,12.44,36,32,Good,Low,2,No,50000-80000,66746.28164614164
Truck,2,131314,98,2386,26,9.8,11.72,33,31,Moderate,High,6,No,10000-25000,19986.622834288923
Truck,10,59256,105,966,19,9.2,11.79,39,34,Worn,Low,3,No,10000-25000,19288.882293470328
Hatchback,9,215570,97,2982,39,21.3,12.29,38,33,Good,Low,9,No,80000+,99750.31470689998
Hatchback,4,49395,98,1184,38,17.6,12.58,36,31,Good,Low,11,No,50000-80000,66424.42427895655
Sedan,11,235524,100,1973,31,16.1,12.23,27,31,Worn,Medium,5,No,25000-50000,29099.972705189397
SUV,12,205480,100,677,34,11.4,12.03,32,33,Worn,Medium,6,No,50000-80000,64043.25492867418
Sedan,5,187824,89,3090,38,17.7,12.26,38,34,Worn,Medium,10,No,50000-80000,64605.02818596925
Hatchback,12,73440,90,1649,41,19.9,12.73,32,29,Good,High,4,Yes,25000-50000,41202.391662637085
Sedan,8,168259,101,1227,39,16.7,12.09,30,34,Good,Low,10,No,80000+,89700.22391409829
Truck,3,130248,95,2203,23,7.3,11.97,39,36,Good,Low,8,No,50000-80000,61495.51816671167
Hatchback,4,33448,86,1301,42,19.3,12.09,45,33,Good,Low,11,No,50000-80000,60667.46127997538
SUV,4,234538,102,2259,35,9.0,12.17,42,28,Worn,Low,1,Yes,50000-80000,64320.743191313406
Hatchback,4,104950,92,1809,37,17.7,12.61,38,35,Moderate,Low,10,No,80000+,92528.95572452107
Hatchback,5,112803,92,2509,36,14.9,12.2,26,29,Moderate,Low,8,No,80000+,87771.98889000842
Hatchback,12,118573,96,3192,43,16.2,12.46,29,34,Moderate,Low,1,No,80000+,94105.69236007099
Truck,12,133739,104,1097,27,3.7,12.56,25,29,Good,Low,6,No,50000-80000,55462.4660265733
Truck,9,8835,113,3065,32,4.6,11.72,39,29,Good,Medium,4,No,10000-25000,20081.311098359034
