Vehicle_ID,Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
V4173,SUV,13,58136,85,1987,45,18.6,12.78,44,87,Moderate,High,2,Yes,"50,001–80,000"
V4174,Hatchback,3,113748,99,2213,35,11.8,11.34,34,74,Critical,Medium,10,No,"50,001–80,000"
V4175,SUV,11,63498,107,2331,33,14.5,12.42,37,51,Good,High,4,Yes,"25,001–50,000"
V4176,Hatchback,3,62833,87,2251,47,14.2,12.55,30,39,Critical,Low,7,Yes,"80,001+"
V4177,Hatchback,9,143570,89,2218,36,8.6,12.2,35,89,Worn,Medium,7,Yes,"80,001+"
V4178,Truck,10,55818,85,2795,35,19.9,13.0,45,78,Good,Low,8,No,"80,001+"
V4179,Hatchback,7,44915,96,1933,23,12.9,12.93,38,78,Worn,High,4,Yes,"50,001–80,000"
V4180,Truck,4,106109,97,2223,43,17.7,12.44,33,50,Good,High,8,Yes,"80,001+"
V4181,Sedan,12,199650,94,1721,43,12.3,11.32,31,104,Worn,Low,10,Yes,"80,001+"
V4182,Hatchback,6,68342,105,1764,38,15.4,11.96,43,100,Good,Low,11,No,"50,001–80,000"
V4183,Sedan,13,14498,110,1526,48,10.5,11.46,37,32,Moderate,Medium,9,No,"50,001–80,000"
V4184,Truck,12,63529,101,2139,27,18.4,12.88,34,84,Critical,Medium,10,No,"10,001–25,000"
V4185,SUV,3,152607,104,2088,29,20.0,11.25,42,110,Good,Medium,8,Yes,"50,001–80,000"
V4186,Sedan,1,198670,104,1944,32,8.2,12.94,41,43,Moderate,Low,6,Yes,"80,001+"
V4187,Truck,15,176137,104,2376,29,10.9,12.75,42,99,Good,Low,4,No,"25,001–50,000"
V4188,Hatchback,15,157965,102,2407,20,5.3,12.33,38,65,Critical,Low,8,No,"10,001–25,000"
V4189,SUV,10,174716,99,1665,20,17.4,12.56,43,37,Good,High,9,Yes,"25,001–50,000"
V4190,SUV,4,95701,105,1707,36,8.4,12.02,42,63,Good,Low,3,No,"80,001+"
V4191,SUV,5,155660,107,2543,38,10.8,11.04,44,69,Moderate,Medium,8,Yes,"80,001+"
V4192,Hatchback,5,110373,99,2411,45,13.1,12.89,31,37,Good,Medium,3,Yes,"80,001+"
V4193,Sedan,6,161860,88,1580,30,16.6,11.22,44,95,Worn,High,1,Yes,"80,001+"
V4194,Truck,2,195110,97,2735,48,17.2,11.05,40,51,Critical,High,6,No,"50,001–80,000"
V4195,Sedan,6,64669,102,2578,49,6.7,12.74,30,70,Moderate,High,9,No,"25,001–50,000"
V4196,Sedan,12,127934,100,2495,46,15.5,12.35,35,91,Critical,Low,8,Yes,"50,001–80,000"
V4197,SUV,8,137355,98,2540,27,17.4,12.84,32,102,Moderate,High,5,No,"50,001–80,000"
V4198,Hatchback,13,25696,93,2558,47,6.8,12.28,40,33,Moderate,High,3,Yes,"50,001–80,000"
V4199,Hatchback,9,158961,99,2518,31,6.1,12.94,33,48,Worn,Medium,11,Yes,"80,001+"
V4200,Hatchback,9,27603,104,1710,41,9.8,12.36,44,109,Moderate,High,4,No,"50,001–80,000"
V4201,SUV,6,40798,99,2768,23,10.0,11.22,39,42,Good,Medium,1,Yes,"80,001+"
V4202,Truck,11,181747,97,1640,42,19.1,11.27,45,107,Worn,Low,4,Yes,"80,001+"
V4203,Truck,13,106199,94,2449,44,15.0,11.96,44,35,Good,Low,5,No,"80,001+"
V4204,SUV,2,17092,90,2384,22,17.6,11.29,30,97,Moderate,High,11,No,"25,001–50,000"
V4205,SUV,4,26902,100,2815,39,14.9,12.02,43,93,Moderate,High,7,No,"80,001+"
V4206,Truck,14,47803,109,1651,20,17.9,12.44,37,100,Critical,Low,5,Yes,"10,001–25,000"
V4207,SUV,1,23414,95,2701,30,17.5,11.41,42,78,Critical,High,9,Yes,"25,001–50,000"
V4208,Truck,1,176332,87,2325,33,7.7,11.16,40,79,Critical,Low,3,Yes,"80,001+"
V4209,Hatchback,4,54195,109,1901,45,19.4,11.54,36,84,Moderate,Low,9,No,"50,001–80,000"
V4210,SUV,9,110873,89,2856,43,13.7,11.32,35,30,Good,High,5,No,"80,001+"
V4211,Truck,2,71201,88,1981,47,5.2,11.78,44,102,Critical,Medium,4,No,"80,001+"
V4212,Sedan,13,110143,100,2114,42,9.4,11.08,41,61,Good,Low,11,No,"80,001+"
V4213,Sedan,3,109188,101,1916,48,6.8,11.01,32,66,Moderate,Medium,8,Yes,"80,001+"
V4214,Hatchback,1,146443,86,2555,28,6.1,11.83,39,45,Critical,High,3,Yes,"25,001–50,000"
V4215,Sedan,11,66920,106,1567,22,5.4,12.81,39,106,Worn,Medium,2,Yes,"25,001–50,000"
V4216,Truck,1,144373,90,1610,29,5.2,12.48,32,50,Moderate,High,9,No,"25,001–50,000"
V4217,Truck,13,87230,103,2285,25,7.9,11.66,36,64,Worn,Low,10,No,"25,001–50,000"
V4218,Truck,3,194935,105,2928,28,18.4,12.75,40,99,Moderate,High,12,No,"10,001–25,000"
V4219,Sedan,14,172044,86,2462,40,16.8,11.1,45,93,Good,Medium,11,Yes,"80,001+"
V4220,SUV,9,61455,108,1576,32,14.0,12.11,37,38,Critical,Medium,3,Yes,"50,001–80,000"
V4221,Sedan,15,78264,92,1944,49,15.4,11.42,34,36,Worn,Medium,4,No,"80,001+"
V4222,SUV,9,37043,88,1678,22,7.2,12.04,45,69,Good,Low,5,Yes,"80,001+"
V4223,Truck,12,137138,92,2476,23,19.2,11.32,43,77,Moderate,Low,6,Yes,"50,001–80,000"
V4224,Hatchback,5,8890,89,2812,30,11.8,11.71,44,44,Good,Low,1,No,"80,001+"
V4225,Sedan,8,11223,93,1941,50,17.0,12.15,37,69,Moderate,Medium,7,No,"80,001+"
V4226,SUV,15,185336,89,1604,32,13.3,12.97,42,71,Moderate,Medium,11,Yes,"80,001+"
V4227,Sedan,13,44244,90,2528,28,11.8,12.54,34,86,Critical,Low,4,Yes,"25,001–50,000"
V4228,Hatchback,8,66317,96,2859,25,6.5,11.3,35,94,Worn,Medium,1,No,"80,001+"
V4229,Hatchback,2,151769,87,2251,49,13.9,11.96,45,41,Critical,Low,1,No,"80,001+"
V4230,Sedan,10,66520,101,2822,50,8.8,11.35,41,69,Moderate,Medium,4,Yes,"80,001+"
V4231,SUV,3,26586,86,1903,23,12.1,11.36,43,70,Worn,Low,4,No,"80,001+"
V4232,SUV,5,189715,100,1961,21,8.4,11.25,35,110,Worn,Low,11,No,"50,001–80,000"
V4233,Sedan,7,190185,98,2174,50,13.5,12.04,31,55,Moderate,High,8,No,"80,001+"
V4234,SUV,4,176220,94,2091,43,10.8,11.73,36,110,Critical,High,6,Yes,"50,001–80,000"
V4235,Hatchback,4,188137,107,2515,24,10.1,11.56,30,43,Worn,Medium,9,Yes,"25,001–50,000"
V4236,SUV,15,30596,89,2657,42,18.7,12.27,38,44,Moderate,High,11,No,"50,001–80,000"
V4237,Truck,8,11371,94,2881,30,15.0,11.2,45,56,Good,Medium,1,No,"80,001+"
V4238,SUV,9,9028,100,1754,38,12.9,11.27,31,54,Critical,Medium,1,Yes,"80,001+"
V4239,SUV,10,168853,98,2208,39,16.9,12.54,33,47,Critical,High,9,Yes,"25,001–50,000"
V4240,Hatchback,8,65926,96,1618,29,11.0,11.58,42,30,Moderate,High,7,No,"50,001–80,000"
V4241,Truck,15,133722,98,2387,35,7.1,12.14,33,98,Good,Low,3,Yes,"80,001+"
V4242,Sedan,15,63539,102,2739,45,19.7,12.54,38,89,Worn,Low,3,Yes,"50,001–80,000"
V4243,Hatchback,7,182157,87,2122,31,16.1,11.91,31,77,Worn,Low,9,No,"80,001+"
V4244,Hatchback,2,6771,90,1662,21,7.3,12.87,32,37,Critical,Low,5,No,"50,001–80,000"
V4245,SUV,6,109399,96,2224,31,18.1,11.92,45,63,Critical,Medium,4,Yes,"80,001+"
V4246,Sedan,2,143983,86,2328,42,15.4,12.02,33,68,Critical,Low,9,Yes,"50,001–80,000"
V4247,Hatchback,10,76557,100,1587,21,18.5,11.04,37,50,Good,Low,6,No,"80,001+"
V4248,SUV,7,104853,88,2822,24,10.2,12.37,38,36,Moderate,High,8,No,"50,001–80,000"
V4249,Sedan,3,42129,86,2867,21,11.6,12.07,42,95,Critical,High,6,No,"25,001–50,000"
V4250,Hatchback,5,92075,102,2554,22,15.4,11.57,40,39,Good,High,4,Yes,"25,001–50,000"
V4251,SUV,5,97870,99,1837,32,16.3,12.76,43,91,Worn,Low,4,Yes,"80,001+"
V4252,Hatchback,7,159761,92,1642,50,11.8,11.52,41,101,Worn,Medium,8,Yes,"80,001+"
V4253,Truck,4,89335,88,2763,26,12.2,11.01,31,96,Worn,High,3,Yes,"50,001–80,000"
V4254,Truck,9,108574,93,2372,49,8.7,13.0,31,108,Worn,Medium,3,Yes,"80,001+"
V4255,Hatchback,3,179123,99,2839,22,10.7,11.54,45,70,Worn,High,3,Yes,"50,001–80,000"
V4256,SUV,15,6612,104,1661,27,16.5,11.89,45,109,Worn,High,6,Yes,"10,001–25,000"
V4257,Hatchback,8,124067,86,2408,34,15.5,12.11,35,54,Moderate,Medium,1,Yes,"80,001+"
V4258,Sedan,6,101529,87,1694,48,9.7,11.4,31,72,Critical,Low,7,No,"80,001+"
V4259,SUV,5,129442,87,2872,49,9.9,12.54,42,97,Critical,Medium,2,Yes,"80,001+"
V4260,Sedan,15,149064,92,2674,44,7.9,12.36,30,102,Good,High,8,Yes,"50,001–80,000"
V4261,Sedan,14,16049,102,2326,20,12.5,12.55,36,37,Good,High,1,No,"10,001–25,000"
V4262,Hatchback,8,115786,109,2050,35,17.2,11.41,43,51,Critical,High,12,No,"10,001–25,000"
V4263,Truck,1,130966,95,2997,48,11.6,11.16,43,78,Good,Medium,5,Yes,"80,001+"
V4264,Hatchback,15,47767,107,2632,43,16.5,11.86,42,68,Critical,Medium,10,No,"25,001–50,000"
V4265,Sedan,10,73459,91,1985,38,18.1,11.31,37,59,Critical,Medium,7,No,"80,001+"
V4266,SUV,11,6999,85,1913,20,9.5,12.81,34,30,Worn,Low,7,No,"50,001–80,000"
V4267,Hatchback,15,195865,107,2747,50,18.9,11.13,43,40,Good,Low,1,Yes,"50,001–80,000"
V4268,Truck,4,193560,91,2042,46,10.0,11.9,30,54,Critical,High,12,No,"25,001–50,000"
V4269,SUV,7,8833,106,2582,48,8.0,11.87,33,38,Good,High,8,No,"50,001–80,000"
V4270,Sedan,13,10294,94,2465,38,14.2,11.45,40,78,Moderate,High,3,No,"50,001–80,000"
V4271,Sedan,4,183947,86,1713,26,18.6,11.92,36,44,Moderate,Low,4,Yes,"80,001+"
V4272,Hatchback,5,187335,95,2911,46,16.8,11.13,34,59,Worn,Low,10,No,"80,001+"
V4273,Truck,2,106141,104,2462,46,11.7,11.1,44,103,Worn,Medium,4,Yes,"80,001+"
V4274,Truck,14,51489,88,2286,41,19.4,12.55,44,50,Critical,Medium,9,Yes,"50,001–80,000"
V4275,Truck,6,137016,98,2261,26,16.0,12.66,41,100,Critical,Medium,10,Yes,"25,001–50,000"
V4276,Truck,11,32692,95,2579,23,19.8,11.07,42,62,Critical,Medium,7,Yes,"25,001–50,000"
V4277,Sedan,7,68128,108,2157,30,19.7,11.71,43,82,Critical,High,11,Yes,"10,001–25,000"
V4278,Truck,9,173489,105,1509,32,17.3,12.43,31,94,Critical,Low,2,No,"50,001–80,000"
V4279,SUV,10,134369,104,2365,35,15.1,11.48,35,58,Worn,High,8,No,"50,001–80,000"
V4280,Sedan,1,186166,103,2601,43,19.9,12.1,45,77,Moderate,High,8,Yes,"50,001–80,000"
V4281,Truck,3,10725,95,1780,50,6.4,11.34,39,52,Critical,High,2,No,"50,001–80,000"
V4282,Hatchback,9,86230,90,2871,46,8.3,11.88,30,43,Worn,Low,6,Yes,"80,001+"
V4283,Hatchback,10,174998,94,2692,48,6.4,11.49,39,110,Worn,High,8,No,"80,001+"
V4284,SUV,11,36228,93,2561,50,7.9,11.91,41,45,Good,Low,5,No,"80,001+"
V4285,Truck,12,5445,90,1619,22,10.5,12.66,32,45,Critical,Medium,8,Yes,"25,001–50,000"
V4286,Sedan,4,71109,95,2491,36,19.3,12.87,36,69,Worn,High,10,No,"50,001–80,000"
V4287,Sedan,6,100319,107,2003,28,18.2,12.19,42,42,Worn,Medium,4,Yes,"50,001–80,000"
V4288,Hatchback,12,177179,92,2017,24,17.3,12.39,37,46,Good,Low,4,Yes,"50,001–80,000"
V4289,Hatchback,2,24058,92,2018,40,18.5,11.33,43,45,Moderate,High,1,No,"80,001+"
V4290,Truck,8,59148,100,1837,47,13.3,11.05,40,80,Critical,High,5,No,"50,001–80,000"
V4291,SUV,15,188238,90,2485,22,19.7,11.46,42,104,Good,Low,2,Yes,"50,001–80,000"
V4292,SUV,4,175369,92,1860,48,15.8,11.55,40,63,Worn,High,4,No,"80,001+"
V4293,Truck,5,162416,93,2202,47,17.2,11.14,43,46,Good,Low,7,Yes,"80,001+"
V4294,SUV,4,64256,86,1605,39,13.1,12.6,42,55,Worn,Low,1,No,"80,001+"
V4295,Sedan,7,170757,86,1851,41,19.1,12.46,38,44,Good,Medium,10,Yes,"80,001+"
V4296,Truck,14,110701,105,1886,32,11.2,12.18,33,77,Critical,Medium,12,No,"25,001–50,000"
V4297,Truck,9,45510,104,1715,21,19.8,12.01,37,41,Moderate,Low,3,No,"50,001–80,000"
V4298,Hatchback,13,143723,105,1745,37,18.2,12.5,39,39,Worn,High,8,Yes,"25,001–50,000"
V4299,Hatchback,12,113940,95,2559,24,11.1,11.68,41,38,Moderate,Medium,2,Yes,"50,001–80,000"
V4300,Hatchback,10,157318,97,2300,26,16.1,12.13,45,69,Moderate,Medium,4,Yes,"80,001+"
V4301,Hatchback,10,129003,91,2791,32,14.6,11.78,40,88,Critical,High,6,Yes,"50,001–80,000"
V4302,Truck,8,126166,110,1662,44,10.0,12.79,30,40,Good,Low,12,Yes,"50,001–80,000"
V4303,Sedan,5,14047,94,2495,33,17.1,12.24,33,74,Worn,Low,10,No,"80,001+"
V4304,SUV,8,33381,109,1878,50,16.8,12.98,42,36,Critical,High,7,No,"25,001–50,000"
V4305,SUV,10,147859,94,1732,22,8.2,11.52,41,105,Critical,High,12,No,"10,001–25,000"
V4306,Hatchback,14,166827,86,2591,30,13.5,11.12,37,87,Worn,Low,9,Yes,"80,001+"
V4307,Hatchback,13,35386,106,2090,44,13.7,11.95,41,100,Worn,High,3,Yes,"25,001–50,000"
V4308,Hatchback,11,8620,92,2008,44,18.7,11.89,36,108,Worn,Medium,6,Yes,"80,001+"
V4309,Sedan,6,92515,103,2728,23,7.6,12.79,30,63,Good,Low,9,Yes,"25,001–50,000"
V4310,Sedan,5,154930,86,1517,23,19.9,12.13,39,95,Critical,Low,9,No,"25,001–50,000"
V4311,Hatchback,11,174026,106,1708,44,15.7,11.38,36,98,Moderate,Medium,6,Yes,"50,001–80,000"
V4312,SUV,6,150691,88,2121,37,11.3,12.31,41,108,Critical,Medium,9,Yes,"50,001–80,000"
V4313,Truck,6,87664,92,1801,27,9.3,11.19,44,80,Critical,Low,11,Yes,"25,001–50,000"
V4314,Truck,15,33200,88,2675,38,5.8,12.41,34,43,Moderate,Low,11,No,"80,001+"
V4315,SUV,11,123316,96,2882,45,17.9,11.08,31,55,Worn,High,4,Yes,"50,001–80,000"
V4316,Hatchback,3,42464,95,2175,41,9.6,11.1,37,61,Moderate,High,5,No,"80,001+"
V4317,Truck,6,88102,109,1840,35,8.2,11.53,36,83,Critical,Medium,7,Yes,"50,001–80,000"
V4318,Truck,3,29921,103,2464,35,11.0,11.21,37,33,Good,Low,5,No,"80,001+"
V4319,Hatchback,7,55001,97,1711,31,17.1,12.48,35,52,Worn,Medium,4,No,"80,001+"
V4320,Hatchback,14,114836,90,2382,25,12.1,11.25,30,44,Moderate,Medium,10,No,"50,001–80,000"
V4321,Truck,12,18346,104,2839,34,6.3,11.87,30,64,Critical,High,4,No,"10,001–25,000"
V4322,Sedan,13,88775,91,2278,24,14.9,11.92,35,44,Good,Medium,10,Yes,"50,001–80,000"
V4323,Hatchback,7,35988,96,2762,39,17.9,12.71,45,75,Moderate,High,4,Yes,"80,001+"
V4324,Sedan,8,38016,103,2921,26,18.8,12.49,42,70,Worn,Low,9,Yes,"25,001–50,000"
V4325,SUV,1,175771,96,2769,43,10.9,12.09,35,72,Moderate,Low,1,Yes,"80,001+"
V4326,Truck,14,177880,101,2654,46,17.0,12.66,41,98,Critical,High,2,Yes,"10,001–25,000"
V4327,Sedan,14,157755,86,2920,28,13.8,12.79,44,33,Critical,High,5,No,"10,001–25,000"
V4328,Truck,14,47883,106,2362,24,14.1,11.27,31,52,Worn,High,3,No,"10,001–25,000"
V4329,Hatchback,7,115402,87,1931,23,15.9,12.99,34,102,Good,High,6,Yes,"50,001–80,000"
V4330,Truck,5,10358,110,2045,29,6.4,12.18,30,96,Critical,High,12,Yes,"0–10,000"
V4331,SUV,7,153553,91,2875,29,8.4,12.02,31,102,Worn,High,12,No,"25,001–50,000"
V4332,Hatchback,5,148793,100,2830,41,19.8,11.07,41,83,Worn,High,8,Yes,"80,001+"
V4333,Truck,8,105112,92,2450,41,5.1,11.99,43,49,Worn,High,7,No,"80,001+"
V4334,Truck,10,188049,103,1951,41,10.4,11.05,45,103,Moderate,Medium,8,Yes,"80,001+"
V4335,Truck,10,14709,98,2400,41,5.1,12.01,37,99,Worn,High,3,No,"80,001+"
V4336,Sedan,2,187923,89,1760,25,15.3,11.12,36,59,Critical,Medium,2,No,"50,001–80,000"
V4337,Truck,2,129189,92,2278,21,9.0,11.73,32,96,Critical,High,2,Yes,"25,001–50,000"
V4338,Sedan,12,21996,99,2313,36,19.4,12.73,33,51,Critical,Medium,12,No,"50,001–80,000"
V4339,Hatchback,6,180529,106,2132,27,16.8,12.5,37,81,Worn,Low,7,No,"50,001–80,000"
V4340,Truck,1,10301,87,2505,30,8.2,11.27,33,48,Critical,Medium,11,Yes,"50,001–80,000"
V4341,Hatchback,8,170811,103,2540,25,15.2,11.71,36,94,Critical,Low,9,No,"10,001–25,000"
V4342,SUV,13,171224,103,1936,40,18.6,11.65,38,63,Worn,Medium,12,No,"50,001–80,000"
V4343,Sedan,14,23813,105,2354,20,17.5,12.11,44,109,Worn,High,7,Yes,"10,001–25,000"
V4344,SUV,2,58877,100,2682,28,7.7,12.63,44,66,Moderate,Medium,7,No,"80,001+"
V4345,Hatchback,15,68099,101,1577,40,18.0,12.96,38,66,Good,Low,5,Yes,"50,001–80,000"
V4346,Sedan,14,164268,86,2800,46,16.2,11.37,41,33,Good,Low,5,Yes,"80,001+"
V4347,Hatchback,13,124074,87,1607,50,11.5,11.96,34,97,Good,Medium,11,Yes,"80,001+"
V4348,Truck,10,19824,104,1794,45,6.7,12.35,39,71,Worn,Medium,11,No,"50,001–80,000"
V4349,SUV,10,9280,102,2711,25,17.3,12.72,45,68,Critical,Medium,9,Yes,"10,001–25,000"
V4350,Sedan,5,148023,99,2670,37,5.2,11.41,35,60,Worn,Medium,1,No,"80,001+"
V4351,Sedan,10,110488,88,2608,39,13.0,11.18,37,47,Critical,High,9,Yes,"25,001–50,000"
V4352,SUV,5,146795,101,2846,44,6.8,12.02,44,90,Good,Low,11,No,"50,001–80,000"
V4353,SUV,5,115053,90,2412,47,14.7,11.1,39,56,Worn,Medium,6,No,"80,001+"
V4354,Sedan,8,49599,91,2280,45,15.4,11.99,37,62,Critical,Medium,9,Yes,"50,001–80,000"
V4355,SUV,9,17828,110,2564,25,12.8,12.25,34,65,Critical,Medium,3,No,"25,001–50,000"
V4356,Hatchback,2,45619,89,1897,42,10.5,11.92,43,69,Worn,High,11,No,"50,001–80,000"
V4357,SUV,3,43605,91,2521,49,19.3,11.87,44,109,Critical,Medium,1,No,"80,001+"
V4358,Truck,11,183004,100,2865,27,14.6,12.44,32,56,Moderate,High,9,Yes,"25,001–50,000"
V4359,Truck,13,177167,95,2215,49,5.1,11.59,30,80,Worn,Medium,11,No,"80,001+"
V4360,Truck,1,125163,110,2641,28,12.2,11.7,42,37,Critical,Low,3,Yes,"25,001–50,000"
V4361,SUV,8,195111,87,2943,29,10.2,11.21,32,34,Good,High,7,Yes,"50,001–80,000"
V4362,Sedan,6,101391,98,2770,22,5.3,12.89,37,88,Good,Low,7,No,"80,001+"
V4363,Hatchback,13,27609,102,1705,34,12.7,12.4,34,30,Critical,Low,12,No,"25,001–50,000"
V4364,SUV,11,47393,87,1945,32,6.9,11.5,41,48,Good,Medium,7,Yes,"80,001+"
V4365,Sedan,12,88872,109,2414,29,7.8,11.99,45,64,Critical,High,1,No,"0–10,000"
V4366,Sedan,12,104424,93,2496,33,5.6,12.36,35,77,Moderate,Medium,7,Yes,"80,001+"
V4367,SUV,2,12116,105,1800,27,11.9,12.07,38,68,Good,High,4,Yes,"25,001–50,000"
V4368,Truck,13,154445,90,1974,40,5.3,11.02,40,106,Good,High,5,No,"50,001–80,000"
V4369,Hatchback,11,145280,99,1942,37,17.3,12.52,41,110,Good,Low,12,No,"80,001+"
V4370,Truck,4,194766,87,2464,27,16.7,11.53,38,35,Worn,Medium,12,Yes,"50,001–80,000"
V4371,Truck,15,51972,106,1950,43,12.8,12.47,34,106,Critical,High,2,Yes,"10,001–25,000"
V4372,Sedan,2,118501,110,1541,39,10.0,12.29,38,30,Critical,Medium,12,No,"25,001–50,000"
V4373,Sedan,1,13093,100,2642,33,15.4,12.46,36,96,Critical,High,7,Yes,"50,001–80,000"
V4374,Sedan,13,142692,99,2497,26,19.3,11.58,33,91,Moderate,Low,6,Yes,"50,001–80,000"
V4375,SUV,12,175566,96,2407,43,19.8,11.0,44,93,Critical,High,12,Yes,"25,001–50,000"
V4376,SUV,11,164432,90,2506,32,17.0,12.42,36,107,Good,Medium,5,No,"80,001+"
V4377,Truck,1,179762,88,1810,29,16.2,12.77,43,104,Good,Medium,7,No,"80,001+"
V4378,SUV,6,72814,102,2548,44,13.2,12.14,41,95,Moderate,High,9,Yes,"25,001–50,000"
V4379,Sedan,8,112014,99,2643,40,13.3,11.82,34,30,Good,Medium,10,Yes,"80,001+"
V4380,Hatchback,15,82203,95,1667,27,19.3,12.89,45,65,Good,Low,10,No,"50,001–80,000"
V4381,Hatchback,9,32744,93,1943,43,8.2,12.19,41,69,Moderate,Medium,5,No,"80,001+"
V4382,SUV,15,113316,94,1909,45,8.3,11.76,45,100,Good,Low,7,No,"80,001+"
V4383,Truck,9,116172,99,2346,21,6.9,12.85,43,68,Moderate,Low,1,No,"80,001+"
V4384,Truck,6,76732,102,2980,27,17.5,12.56,45,52,Moderate,High,8,No,"25,001–50,000"
V4385,SUV,10,65312,108,2572,22,16.5,12.61,41,107,Worn,High,7,No,"25,001–50,000"
V4386,SUV,5,58815,90,2724,26,9.8,11.72,30,87,Good,Low,1,Yes,"80,001+"
V4387,Hatchback,2,62876,97,2587,39,18.2,12.7,41,51,Moderate,Low,7,Yes,"80,001+"
V4388,Hatchback,7,169851,91,1975,45,12.3,12.65,40,101,Good,Medium,3,No,"80,001+"
V4389,Sedan,8,128263,92,1824,27,16.9,12.05,44,33,Good,Low,12,No,"50,001–80,000"
V4390,Sedan,12,129738,108,1570,26,16.9,11.83,44,90,Good,High,6,Yes,"10,001–25,000"
V4391,Hatchback,4,7491,89,2770,49,12.0,11.11,45,93,Moderate,High,3,No,"80,001+"
V4392,Hatchback,8,196882,91,1998,48,5.8,12.72,33,31,Good,Medium,8,No,"80,001+"
V4393,Truck,6,46756,88,1708,23,6.6,12.49,40,77,Worn,High,5,Yes,"50,001–80,000"
V4394,Sedan,11,185159,87,2411,31,7.1,11.7,37,65,Worn,Low,3,No,"80,001+"
V4395,Hatchback,4,105126,109,2697,43,10.0,12.42,40,56,Worn,Medium,4,Yes,"80,001+"
V4396,SUV,9,187369,96,2742,37,17.9,12.47,33,77,Good,Medium,12,Yes,"80,001+"
V4397,Truck,5,58498,86,1826,46,13.0,11.79,34,100,Worn,Low,1,Yes,"80,001+"
V4398,SUV,10,10062,97,2268,50,17.7,11.78,39,91,Worn,High,11,Yes,"50,001–80,000"
V4399,Hatchback,8,188644,98,2548,40,15.9,11.82,33,78,Good,Medium,1,Yes,"80,001+"
V4400,Sedan,12,199952,110,2250,37,19.2,11.55,39,100,Good,High,9,No,"25,001–50,000"
V4401,Sedan,1,110604,94,2643,42,5.9,12.51,40,103,Critical,Medium,10,No,"50,001–80,000"
V4402,Sedan,12,109759,87,1941,35,9.5,12.29,34,80,Critical,High,7,No,"25,001–50,000"
V4403,Hatchback,15,194648,102,2417,24,11.6,12.2,45,69,Good,Medium,11,No,"25,001–50,000"
V4404,Hatchback,12,175441,99,2292,38,17.0,11.23,35,93,Good,Medium,7,Yes,"80,001+"
V4405,Sedan,8,16455,85,2305,47,7.0,11.96,44,43,Worn,High,8,No,"80,001+"
V4406,Truck,7,139915,96,2008,45,9.9,11.5,43,45,Good,High,11,Yes,"50,001–80,000"
V4407,Sedan,2,68550,90,1753,39,12.8,12.29,31,97,Good,High,9,Yes,"50,001–80,000"
V4408,Sedan,1,185290,89,2789,27,8.5,12.17,38,104,Good,Medium,12,No,"50,001–80,000"
V4409,SUV,13,129433,109,2995,30,16.6,11.15,32,72,Worn,High,11,Yes,"25,001–50,000"
V4410,SUV,11,126572,85,2725,22,18.3,12.24,43,33,Critical,Low,2,No,"25,001–50,000"
V4411,SUV,8,98238,100,1873,28,13.4,11.46,34,66,Moderate,Low,11,No,"50,001–80,000"
V4412,Sedan,13,51552,110,2279,22,12.8,12.21,30,101,Critical,Medium,4,Yes,"10,001–25,000"
V4413,SUV,15,21661,100,1599,35,19.7,12.19,31,31,Critical,Medium,3,No,"50,001–80,000"
V4414,Truck,7,195847,87,2211,24,6.5,11.81,35,91,Critical,Low,4,Yes,"50,001–80,000"
V4415,Sedan,9,150330,85,2352,50,12.2,12.35,33,62,Critical,High,9,No,"25,001–50,000"
V4416,Truck,4,66980,97,2861,43,9.5,11.66,32,89,Moderate,High,7,Yes,"80,001+"
V4417,SUV,14,38607,95,2911,28,12.4,11.31,31,93,Worn,Low,3,No,"50,001–80,000"
V4418,Hatchback,14,29295,85,2558,42,18.1,12.98,37,82,Good,Low,9,No,"80,001+"
V4419,Hatchback,5,197428,89,2737,44,9.5,12.02,35,59,Good,Low,3,Yes,"80,001+"
V4420,Truck,8,180176,97,2496,29,10.3,11.25,40,50,Moderate,High,9,Yes,"25,001–50,000"
V4421,Hatchback,3,194047,103,2830,38,17.3,12.95,43,53,Good,Low,7,Yes,"80,001+"
V4422,Truck,8,27934,98,1689,45,17.4,11.36,41,90,Critical,High,9,No,"25,001–50,000"
V4423,Sedan,10,52976,87,2853,42,11.0,11.6,31,55,Worn,Low,9,Yes,"80,001+"
V4424,SUV,10,61100,94,2975,35,16.7,12.71,36,75,Critical,Medium,11,No,"50,001–80,000"
V4425,Truck,4,8986,89,2751,22,16.4,11.79,41,48,Moderate,High,3,No,"50,001–80,000"
V4426,Truck,9,161407,96,2460,20,7.7,12.37,45,97,Good,High,7,No,"50,001–80,000"
V4427,Truck,13,12769,97,1697,33,7.6,12.2,40,41,Moderate,Medium,12,Yes,"80,001+"
V4428,Sedan,9,6797,107,2289,21,10.7,11.97,38,54,Good,Low,1,No,"50,001–80,000"
V4429,Hatchback,4,91590,97,1593,30,16.7,11.23,39,74,Critical,Low,5,Yes,"80,001+"
V4430,SUV,5,48191,90,2091,32,9.9,12.86,41,67,Worn,Medium,2,No,"80,001+"
V4431,Sedan,1,150739,104,2252,44,19.1,11.88,43,88,Moderate,High,8,Yes,"50,001–80,000"
