Vehicle_Type,Vehicle_Age,Mileage,Engine_Temp,RPM,Oil_Pressure,Fuel_Consumption,Battery_Voltage,Brake_Pressure,Tire_Pressure,Tire_Condition,Vibration_Level,Last_Service_Months,Accident_History,KM_Range_Before_Defect
Truck,2,189166,96,2803,21,16.7,12.91,37,87,Critical,Medium,9,No,50001–80000
SUV,6,79712,107,1833,40,11.4,11.84,32,72,Worn,Medium,3,No,50001–80000
Hatchback,14,152043,91,1632,49,16.1,12.53,41,33,Good,High,8,No,25001–50000
Truck,8,196519,105,1811,23,6.9,11.42,35,43,Moderate,Low,3,Yes,50001–80000
Sedan,14,6568,100,2038,41,13.1,11.86,36,94,Moderate,Medium,11,Yes,25001–50000
Hatchback,7,87272,107,2922,42,8.6,12.58,34,110,Moderate,Medium,6,Yes,50001–80000
SUV,7,176077,108,1728,20,6.2,12.77,43,42,Critical,Low,9,Yes,50001–80000
SUV,11,181457,92,1829,41,14.8,11.15,39,94,Moderate,Low,11,Yes,50001–80000
Sedan,6,119345,93,2566,42,7.5,12.97,37,67,Good,High,7,No,50001–80000
Hatchback,9,120420,100,2144,49,6.9,11.34,38,78,Moderate,Medium,3,Yes,50001–80000
SUV,10,13510,97,2849,33,8.6,12.99,42,70,Critical,Medium,2,Yes,50001–80000
SUV,14,7320,92,2882,35,11.4,11.0,34,52,Good,High,5,No,25001–50000
Hatchback,12,63144,89,2790,47,11.6,12.01,43,86,Critical,Low,8,Yes,50001–80000
Truck,4,84315,88,2311,44,5.3,12.28,36,32,Moderate,Medium,12,No,50001–80000
Sedan,9,31765,107,2535,30,10.7,12.92,41,109,Good,Low,5,No,50001–80000
Truck,1,171068,100,1549,21,17.3,12.69,37,95,Moderate,High,11,Yes,50001–80000
SUV,7,10910,94,2404,45,11.4,11.03,41,90,Moderate,Low,2,Yes,50001–80000
Hatchback,7,166823,106,1864,26,14.7,12.71,31,94,Worn,High,3,No,25001–50000
Sedan,14,17539,86,1584,20,18.8,11.47,40,84,Moderate,Medium,4,No,25001–50000
Truck,12,58386,106,2530,33,9.8,12.36,40,92,Good,High,9,No,25001–50000
Truck,5,67932,104,2310,37,9.9,12.54,32,40,Moderate,High,4,Yes,50001–80000
Hatchback,10,31074,110,2747,38,18.3,12.35,30,79,Critical,Low,5,No,50001–80000
Hatchback,14,128662,97,1946,21,5.2,11.31,41,88,Critical,Medium,6,No,50001–80000
SUV,15,184260,88,2356,42,9.9,12.82,42,78,Moderate,High,8,Yes,25001–50000
Sedan,3,67879,98,2465,32,15.4,12.46,34,36,Critical,Medium,3,Yes,50001–80000
SUV,6,171380,98,1792,20,16.8,12.17,37,53,Critical,Medium,5,Yes,50001–80000
Hatchback,11,91251,107,2319,31,8.6,11.85,39,35,Critical,Medium,6,Yes,25001–50000
Sedan,6,65967,93,2502,25,8.1,12.48,43,52,Good,Low,2,Yes,50001–80000
Truck,6,184091,103,2038,40,15.1,11.76,33,40,Moderate,Medium,7,No,50001–80000
Hatchback,15,181128,101,1837,26,16.0,11.5,41,32,Critical,Medium,4,No,25001–50000
SUV,9,73636,92,2246,46,11.0,12.48,37,104,Worn,Low,12,Yes,50001–80000
SUV,1,142241,104,2959,46,13.6,12.81,35,32,Good,Low,9,No,80001–120000
Truck,9,183613,103,1852,23,10.0,11.31,44,66,Critical,High,10,Yes,25001–50000
Sedan,5,66666,107,1842,28,15.0,12.93,38,75,Good,High,6,Yes,25001–50000
Sedan,7,121407,94,2526,29,5.9,12.31,35,98,Good,High,12,No,25001–50000
Sedan,3,50114,100,2744,35,5.9,12.51,37,109,Good,High,11,No,50001–80000
Sedan,5,18861,93,1523,28,13.0,12.45,40,44,Worn,Low,12,Yes,50001–80000
Hatchback,14,34517,91,2026,37,10.3,11.88,45,96,Moderate,Medium,10,Yes,25001–50000
Truck,9,118872,108,2780,24,19.8,12.44,33,81,Worn,High,2,Yes,50001–80000
Truck,2,60891,85,1697,38,9.4,11.96,43,49,Moderate,Medium,2,No,50001–80000
Truck,13,56202,108,2842,35,10.3,11.82,32,79,Worn,High,6,Yes,25001–50000
Truck,14,74896,101,2529,47,10.2,11.36,38,106,Worn,Medium,2,No,50001–80000
Sedan,3,99090,108,2526,21,19.6,12.03,36,51,Good,Medium,10,No,50001–80000
SUV,12,113854,95,2921,45,7.9,11.91,30,96,Worn,Medium,12,Yes,25001–50000
SUV,6,127211,102,1936,26,18.2,12.87,44,31,Good,Low,7,Yes,50001–80000
SUV,10,44133,91,2392,22,15.0,11.41,33,107,Good,High,1,Yes,50001–80000
Truck,7,163222,88,1849,50,10.8,11.08,37,72,Critical,High,1,Yes,50001–80000
Hatchback,6,119192,87,1950,23,6.0,11.29,37,64,Critical,Low,2,Yes,50001–80000
Sedan,14,94563,93,2593,21,6.6,11.81,34,47,Good,Low,12,Yes,50001–80000
Truck,11,38880,106,1980,26,11.6,12.89,36,90,Good,High,8,Yes,25001–50000
Hatchback,4,67643,110,2602,24,17.4,12.72,44,82,Worn,Low,9,Yes,50001–80000
Hatchback,3,122750,98,1909,45,5.4,12.16,30,37,Worn,Medium,12,No,50001–80000
Sedan,14,192523,101,1988,50,17.0,11.82,37,66,Worn,Medium,8,Yes,25001–50000
Hatchback,14,30303,103,2153,21,18.8,11.09,30,106,Critical,Medium,5,Yes,25001–50000
Truck,13,11836,94,2177,31,17.3,11.22,39,67,Moderate,Medium,1,Yes,50001–80000
Sedan,7,56783,86,2135,31,14.3,12.49,35,79,Worn,Medium,10,No,50001–80000
Hatchback,7,98229,103,2336,44,16.4,12.15,36,48,Good,Medium,2,Yes,50001–80000
SUV,2,187376,106,2121,23,16.3,11.83,33,76,Worn,High,8,Yes,50001–80000
Sedan,7,15014,96,1585,31,6.4,11.48,32,65,Worn,Low,8,No,50001–80000
SUV,6,105067,103,1832,37,7.5,12.65,30,108,Moderate,Low,2,Yes,50001–80000
Hatchback,11,76099,101,2579,49,13.8,11.57,39,47,Moderate,High,6,No,25001–50000
SUV,10,85646,94,2422,46,8.3,12.85,37,41,Critical,Low,10,Yes,50001–80000
Hatchback,7,27600,87,2703,50,7.8,11.02,43,89,Good,Medium,2,No,50001–80000
SUV,15,73364,109,2877,27,16.9,12.18,33,110,Good,Low,8,Yes,50001–80000
Hatchback,15,88284,95,2534,30,13.3,12.07,32,32,Moderate,Medium,10,No,25001–50000
Truck,6,119469,108,2068,47,17.7,12.76,39,73,Good,High,5,Yes,25001–50000
Hatchback,3,79969,106,2004,50,16.3,12.93,30,76,Moderate,Low,3,No,50001–80000
Sedan,5,90449,85,2333,23,15.4,12.55,40,83,Moderate,Low,6,No,50001–80000
SUV,12,192610,95,1783,36,10.0,12.99,30,103,Moderate,Medium,3,Yes,25001–50000
Hatchback,10,46401,94,1655,40,9.6,12.61,39,65,Critical,Medium,1,No,50001–80000
Truck,12,161034,102,1559,20,9.0,12.71,42,65,Good,High,6,Yes,25001–50000
Sedan,15,65271,100,2952,35,12.4,11.25,44,47,Good,High,7,No,25001–50000
Truck,1,37218,89,2860,48,7.3,11.23,41,65,Worn,Medium,9,Yes,50001–80000
SUV,2,170078,105,2125,27,19.6,12.37,33,108,Good,Medium,10,No,50001–80000
Hatchback,8,34494,103,1871,22,13.7,12.0,45,65,Worn,Medium,3,Yes,50001–80000
Sedan,15,128699,110,2360,34,7.8,12.78,35,110,Moderate,High,10,Yes,25001–50000
SUV,5,133437,87,2025,40,13.2,11.98,45,32,Good,Low,6,No,50001–80000
SUV,12,188648,104,1983,28,12.5,12.02,45,83,Moderate,Medium,5,Yes,50001–80000
SUV,11,46324,91,1696,48,5.4,12.92,41,53,Good,Medium,1,Yes,50001–80000
Hatchback,4,148147,105,2697,46,19.8,12.5,38,58,Good,Medium,9,No,50001–80000
Hatchback,4,191769,101,2140,49,12.8,12.28,32,60,Moderate,Medium,11,Yes,50001–80000
Sedan,8,32923,109,2847,40,12.6,11.88,32,98,Moderate,High,6,No,25001–50000
SUV,7,158609,99,2824,21,14.7,11.91,34,71,Good,Medium,6,Yes,50001–80000
SUV,7,20756,100,2910,21,17.6,12.39,37,99,Good,High,11,Yes,25001–50000
Truck,13,33846,102,2637,29,5.1,12.92,31,96,Critical,Low,5,Yes,50001–80000
Hatchback,6,9785,85,2803,20,8.9,11.24,43,82,Moderate,Low,7,Yes,50001–80000
SUV,8,112084,92,2871,22,15.7,11.44,31,36,Good,Medium,3,No,50001–80000
Truck,7,147966,98,2922,41,7.5,11.43,42,98,Critical,High,10,Yes,50001–80000
Sedan,1,25940,102,2714,50,7.5,12.98,31,76,Critical,High,3,Yes,50001–80000
Sedan,11,141696,90,2030,49,9.6,11.57,38,88,Critical,High,10,No,25001–50000
Hatchback,4,52074,85,1941,41,10.2,11.23,40,84,Worn,Low,3,Yes,80001–120000
Hatchback,10,81169,89,2000,28,12.8,12.06,36,87,Critical,Medium,8,No,50001–80000
Sedan,14,56476,88,2700,37,16.3,11.88,44,46,Critical,Low,12,Yes,50001–80000
SUV,14,46859,86,2755,46,19.8,11.46,35,81,Worn,Low,9,No,50001–80000
SUV,4,89587,94,1897,41,15.6,12.84,43,91,Good,High,3,Yes,50001–80000
SUV,13,54129,105,2981,39,11.3,12.29,41,34,Critical,Medium,1,Yes,50001–80000
SUV,5,33323,85,2606,48,19.3,11.37,38,54,Moderate,Medium,11,Yes,50001–80000
Hatchback,13,138871,94,1610,46,17.2,11.48,37,100,Moderate,Medium,6,Yes,50001–80000
Truck,1,181944,94,2090,34,19.3,11.66,40,71,Moderate,Medium,1,No,50001–80000
SUV,14,83224,98,1633,24,13.9,12.33,37,105,Worn,Low,2,No,50001–80000
Sedan,9,44943,101,2108,49,7.4,12.1,30,107,Worn,Medium,11,No,50001–80000
Truck,13,106085,107,2851,30,5.7,12.28,34,70,Moderate,High,12,No,25001–50000
SUV,9,154430,90,2126,50,16.4,11.85,41,77,Moderate,Low,3,No,50001–80000
Sedan,13,163340,104,2941,22,11.1,12.1,38,40,Critical,Medium,3,Yes,50001–80000
Sedan,12,13962,88,2590,50,18.3,11.42,33,85,Worn,High,8,Yes,25001–50000
Sedan,8,41274,102,2317,44,10.8,11.86,35,108,Moderate,High,12,Yes,25001–50000
Sedan,5,88925,93,2691,40,16.0,11.45,44,51,Critical,Low,11,No,50001–80000
SUV,6,42004,103,1752,35,17.6,12.85,43,76,Moderate,Low,8,Yes,50001–80000
SUV,9,162196,104,2650,29,9.8,12.92,44,34,Critical,Low,1,Yes,50001–80000
SUV,8,107365,107,1936,31,5.3,12.81,42,60,Moderate,Low,3,No,50001–80000
Truck,3,187580,94,2760,27,17.7,12.86,35,53,Good,Medium,7,Yes,50001–80000
Truck,13,138684,97,2951,28,15.9,12.02,43,82,Moderate,High,6,No,25001–50000
SUV,13,99244,102,1581,34,7.0,12.4,43,42,Worn,Low,6,Yes,50001–80000
SUV,6,47321,98,2422,24,11.0,12.01,43,64,Worn,Low,8,Yes,50001–80000
Truck,10,28922,95,2321,41,14.5,12.69,41,94,Critical,Low,9,No,50001–80000
Hatchback,15,152206,89,2856,48,14.5,11.17,32,56,Good,High,1,Yes,25001–50000
Truck,12,43009,100,1999,40,17.6,11.33,34,64,Critical,High,7,Yes,25001–50000
SUV,11,26135,90,2211,26,6.0,11.75,38,99,Worn,High,9,Yes,25001–50000
SUV,10,192795,101,2118,33,12.6,11.36,31,51,Critical,Medium,12,Yes,50001–80000
Truck,4,47066,93,2856,46,14.9,11.63,41,64,Moderate,High,8,No,50001–80000
Hatchback,5,197843,105,2073,21,19.2,11.47,43,73,Critical,Medium,5,Yes,50001–80000
SUV,7,38483,99,2479,37,13.6,11.84,32,77,Critical,Low,6,Yes,50001–80000
Sedan,8,163881,95,2561,29,8.1,12.19,34,46,Worn,High,1,No,50001–80000
Truck,6,70887,108,2349,33,8.9,12.93,39,56,Worn,Medium,7,No,50001–80000
Truck,6,171909,100,1735,22,8.1,11.16,44,97,Critical,High,1,No,50001–80000
Hatchback,10,91331,106,2252,46,9.5,11.77,33,57,Good,Low,3,Yes,50001–80000
Truck,1,174607,91,1644,48,15.5,11.57,34,92,Critical,Medium,10,Yes,50001–80000
SUV,5,87919,94,1797,25,19.6,12.27,32,78,Moderate,Medium,4,Yes,50001–80000
SUV,14,52630,93,2009,26,8.5,11.18,38,43,Critical,High,11,Yes,25001–50000
SUV,13,67459,95,2728,30,11.1,11.65,38,39,Worn,Medium,7,Yes,50001–80000
Truck,5,37533,89,2214,47,10.9,12.97,42,99,Moderate,Low,3,Yes,80001–120000
Sedan,9,174126,109,2371,32,10.6,12.35,34,41,Good,Medium,2,No,50001–80000
Truck,4,117079,107,2868,33,17.9,12.15,44,72,Good,Medium,4,Yes,50001–80000
Truck,10,139434,85,2564,30,9.0,11.45,45,101,Good,Medium,7,Yes,50001–80000
Sedan,3,91067,97,1737,35,8.3,11.25,42,61,Good,Low,1,Yes,80001–120000
Sedan,3,181269,108,2841,31,5.5,11.78,37,102,Worn,High,1,No,50001–80000
SUV,12,164832,106,1557,36,20.0,11.29,44,82,Critical,Medium,5,No,25001–50000
SUV,3,80075,109,1728,44,17.4,11.64,38,52,Worn,High,4,Yes,50001–80000
Hatchback,15,183782,103,2636,36,5.4,11.81,35,48,Critical,High,10,Yes,25001–50000
Sedan,13,37721,95,2165,30,16.5,11.16,36,87,Worn,Low,3,Yes,50001–80000
Sedan,8,124552,103,1703,23,10.2,12.84,42,95,Good,Medium,5,Yes,50001–80000
Hatchback,14,156366,101,2957,24,15.5,12.39,30,44,Worn,Low,12,Yes,25001–50000
SUV,8,175206,95,2130,44,11.6,12.49,30,106,Good,Low,6,Yes,50001–80000
Sedan,8,163997,94,2766,26,12.0,12.88,32,87,Worn,High,9,Yes,25001–50000
Hatchback,12,188309,88,1653,50,6.7,12.64,43,109,Moderate,Medium,2,Yes,50001–80000
Truck,4,186300,105,2220,23,16.2,12.44,38,67,Moderate,Medium,6,No,50001–80000
Hatchback,1,145717,108,1950,33,7.1,12.88,37,92,Critical,Low,6,Yes,50001–80000
Truck,6,36113,95,2882,41,10.4,11.17,35,76,Critical,High,12,No,25001–50000
Truck,7,179559,109,2220,21,6.4,12.56,31,68,Good,Medium,3,Yes,50001–80000
Truck,13,67678,102,2790,38,16.2,12.02,37,91,Worn,Low,11,No,50001–80000
Truck,10,56699,104,2936,21,5.7,11.1,36,68,Good,Low,9,No,50001–80000
Truck,8,171652,90,2023,22,9.3,11.14,45,67,Worn,Low,9,Yes,50001–80000
Truck,12,153277,96,2255,44,7.1,12.46,44,51,Worn,High,5,No,25001–50000
Hatchback,1,177182,94,2332,21,5.6,11.66,35,90,Critical,Medium,9,Yes,50001–80000
SUV,1,63368,90,2956,41,17.9,12.85,36,96,Moderate,High,5,No,50001–80000
Truck,8,60177,108,1627,30,19.7,11.94,35,73,Moderate,Medium,5,No,50001–80000
SUV,12,23242,87,2979,45,9.6,11.48,42,94,Worn,Medium,10,Yes,25001–50000
Hatchback,1,155620,90,2196,35,13.6,12.39,32,37,Worn,Low,5,No,50001–80000
Truck,6,146905,94,1851,22,12.5,11.4,37,33,Worn,High,6,Yes,50001–80000
Sedan,2,156950,103,2885,40,9.7,12.57,42,103,Good,Medium,8,Yes,50001–80000
SUV,13,70597,99,2297,41,8.3,12.25,39,30,Critical,Medium,6,No,25001–50000
SUV,9,130320,106,2279,27,12.9,12.29,45,102,Moderate,High,2,Yes,25001–50000
Sedan,2,10797,89,2383,24,13.1,11.07,40,44,Moderate,High,1,No,50001–80000
Sedan,15,130082,104,1649,36,18.7,12.0,40,71,Critical,Low,6,No,50001–80000
Truck,9,51966,108,2505,48,8.6,12.87,36,108,Worn,Medium,12,Yes,25001–50000
Hatchback,3,29127,103,2684,48,8.9,11.01,42,34,Critical,High,3,No,50001–80000
SUV,5,55746,101,2758,32,17.3,12.35,38,92,Critical,Low,4,Yes,50001–80000
Hatchback,1,9772,109,2485,33,12.7,12.93,34,76,Critical,Low,12,No,50001–80000
Sedan,15,199456,102,1891,31,11.6,12.31,45,51,Moderate,Medium,3,Yes,25001–50000
SUV,2,15081,94,1635,26,9.0,12.23,33,109,Critical,Low,10,Yes,50001–80000
SUV,1,84515,92,1610,29,13.0,11.4,41,88,Good,Low,9,No,50001–80000
Truck,11,80601,109,2821,45,16.4,12.17,42,92,Worn,High,8,Yes,25001–50000
Sedan,2,189250,102,2678,43,8.6,12.92,30,76,Critical,Medium,8,Yes,50001–80000
SUV,1,127865,87,2051,23,5.4,11.67,44,91,Critical,Low,2,No,80001–120000
Hatchback,4,73322,89,1721,31,13.2,11.66,42,82,Critical,Low,4,Yes,50001–80000
Truck,12,171203,96,2723,49,18.4,12.95,44,105,Worn,Medium,8,No,50001–80000
Truck,15,97818,95,2275,30,18.6,12.46,45,104,Worn,Medium,9,No,25001–50000
Truck,5,139309,95,2826,26,11.1,12.86,45,96,Moderate,High,6,Yes,50001–80000
Sedan,5,26669,107,1731,24,19.0,11.05,42,56,Moderate,Medium,5,Yes,50001–80000
Hatchback,12,52061,106,2855,49,16.0,11.98,44,70,Worn,Medium,11,Yes,50001–80000
Sedan,3,101576,89,1802,48,10.5,11.24,40,55,Critical,High,8,No,50001–80000
Sedan,3,46498,106,2468,35,9.8,11.96,45,78,Moderate,High,7,No,50001–80000
Truck,7,123681,95,2671,22,14.4,12.64,41,97,Critical,Low,5,No,50001–80000
SUV,11,32135,93,2171,26,11.0,12.98,35,71,Critical,Low,8,No,50001–80000
Hatchback,4,115515,96,2784,37,16.4,11.79,43,79,Worn,Low,5,No,50001–80000
SUV,3,7279,95,2151,21,9.6,11.39,40,72,Moderate,Low,9,Yes,50001–80000
Truck,2,135289,92,2279,36,6.4,12.54,33,96,Moderate,Low,1,No,80001–120000
SUV,6,163255,107,1764,30,6.6,11.57,34,69,Critical,Low,5,Yes,50001–80000
SUV,11,49422,104,2487,29,18.1,12.84,41,31,Good,Low,11,No,50001–80000
Hatchback,14,173115,106,1905,35,16.7,11.29,30,60,Moderate,High,5,Yes,25001–50000
Truck,3,79351,88,1768,44,20.0,12.51,36,44,Worn,Medium,10,No,50001–80000
Sedan,12,92234,106,2334,37,18.5,12.99,33,41,Good,Low,4,Yes,50001–80000
Sedan,12,39673,86,2274,41,10.8,12.64,33,79,Critical,Low,7,No,50001–80000
Truck,1,167870,93,1546,39,19.7,12.81,34,103,Good,High,10,No,50001–80000
Truck,10,105405,95,1810,45,7.2,12.74,41,55,Moderate,Low,9,No,50001–80000
Sedan,9,144392,102,2758,24,18.8,12.2,34,31,Moderate,Medium,2,No,50001–80000
Truck,10,52909,101,1986,33,12.4,11.05,32,64,Critical,Low,11,Yes,50001–80000
SUV,9,195748,87,2044,26,16.2,12.14,38,100,Moderate,High,11,No,25001–50000
Truck,6,21914,89,1873,43,6.8,12.65,35,77,Worn,High,5,Yes,50001–80000
SUV,2,18386,96,2594,47,16.1,11.36,40,78,Moderate,Low,11,Yes,50001–80000
Truck,3,47636,98,2379,39,7.0,11.45,33,41,Critical,High,9,Yes,25001–50000
SUV,10,150483,104,1599,43,18.3,11.09,43,76,Critical,Medium,8,Yes,50001–80000
Truck,9,196944,101,1679,31,7.1,12.04,40,92,Critical,High,12,Yes,25001–50000
Sedan,13,158549,93,1521,37,9.4,11.83,34,74,Good,Medium,3,Yes,50001–80000
Truck,2,40966,95,2564,24,12.6,11.22,39,97,Good,Medium,7,Yes,50001–80000
SUV,4,88792,94,2405,26,17.8,11.99,37,97,Moderate,High,11,No,50001–80000
SUV,13,36830,86,2711,48,15.9,11.61,37,39,Good,High,8,Yes,25001–50000
SUV,13,79292,86,2899,38,10.9,11.3,32,33,Critical,Medium,10,No,25001–50000
SUV,3,10671,104,1822,22,18.6,12.46,35,33,Worn,Medium,9,No,50001–80000
Sedan,3,143014,101,2829,21,16.6,12.01,32,101,Moderate,Low,6,No,50001–80000
Truck,3,77610,102,2144,42,17.0,12.98,40,89,Worn,Low,7,Yes,80001–120000
Truck,13,9261,105,2245,24,10.0,11.28,39,34,Critical,Low,11,No,25001–50000
SUV,8,138872,94,2338,46,7.3,12.58,32,100,Critical,Low,4,No,50001–80000
SUV,3,9345,88,2520,26,10.2,12.01,40,43,Good,High,5,Yes,50001–80000
SUV,15,93175,108,2701,26,15.5,11.66,31,102,Good,High,3,No,25001–50000
Sedan,3,171123,91,1769,41,16.3,11.9,34,84,Good,Medium,9,No,50001–80000
Sedan,6,52760,95,1980,36,16.9,11.05,41,94,Moderate,High,11,Yes,50001–80000
Hatchback,7,164856,102,2075,41,19.0,11.58,30,68,Critical,Medium,11,Yes,25001–50000
Sedan,9,16034,107,2991,21,8.2,12.52,30,54,Critical,Low,8,No,50001–80000
SUV,6,47145,95,2557,21,8.4,11.71,44,45,Moderate,Medium,4,Yes,50001–80000
Truck,4,83439,102,1807,29,17.5,12.32,34,102,Good,Low,2,Yes,80001–120000
SUV,2,102626,110,2987,38,16.2,12.08,34,61,Critical,Medium,3,Yes,50001–80000
Sedan,10,130957,86,1825,30,7.1,11.08,33,44,Worn,Medium,6,Yes,50001–80000
Hatchback,2,77134,107,2375,33,8.2,11.69,31,100,Good,Low,12,No,50001–80000
Hatchback,1,144083,100,2498,27,7.3,11.02,38,110,Critical,Medium,8,No,50001–80000
Sedan,4,152216,88,2774,29,5.3,12.04,35,107,Moderate,Medium,12,No,50001–80000
SUV,7,127773,107,2893,29,16.9,12.1,39,49,Worn,Low,1,No,50001–80000
Hatchback,10,178869,91,2752,25,5.9,11.53,30,42,Good,High,2,No,25001–50000
Sedan,7,19354,107,2038,22,19.6,12.81,36,59,Good,Low,6,Yes,50001–80000
Sedan,10,119937,89,2506,50,12.1,11.2,32,106,Moderate,Low,12,No,50001–80000
Hatchback,6,10280,96,2242,41,16.4,12.46,35,89,Good,Low,6,Yes,80001–120000
Truck,13,121595,91,1750,33,19.6,11.43,36,42,Moderate,High,8,No,25001–50000
SUV,13,17812,99,2964,25,19.7,12.65,41,57,Critical,Low,1,No,50001–80000
Sedan,9,51653,94,1549,49,12.8,11.45,34,81,Good,High,8,No,25001–50000
Sedan,3,57687,90,2786,44,11.2,12.97,35,106,Good,High,12,Yes,50001–80000
Truck,6,111621,93,1580,22,11.7,12.93,42,56,Good,Medium,2,Yes,50001–80000
Hatchback,3,15778,104,1603,30,5.6,11.33,45,45,Good,Low,3,No,80001–120000
SUV,6,152784,96,2303,50,15.5,12.18,37,69,Worn,Low,7,No,50001–80000
SUV,3,143888,92,1981,43,10.7,12.59,34,60,Moderate,Medium,3,No,50001–80000
SUV,9,171004,86,1508,46,5.5,11.16,33,85,Worn,High,4,No,50001–80000
Truck,3,149034,110,2688,41,5.3,11.66,42,59,Worn,Low,3,Yes,50001–80000
SUV,11,157401,98,1959,35,16.9,12.99,39,77,Worn,Low,6,Yes,50001–80000
Truck,12,105092,104,2853,26,14.0,11.75,40,97,Worn,High,5,Yes,25001–50000
Truck,3,169716,103,1677,23,15.2,12.0,32,67,Good,Low,4,Yes,50001–80000
Hatchback,6,70856,93,2210,49,6.9,12.36,44,72,Good,High,4,Yes,50001–80000
Sedan,5,39096,101,2946,23,5.9,11.55,44,78,Good,Low,3,Yes,50001–80000
SUV,7,87345,98,2037,34,15.9,12.3,33,42,Moderate,High,6,No,50001–80000
Sedan,15,48137,101,2856,43,7.9,12.18,37,50,Worn,High,11,No,25001–50000
Hatchback,1,87924,97,1807,49,11.8,12.43,42,33,Critical,Low,1,Yes,80001–120000
SUV,12,100054,89,2370,45,12.9,12.44,42,65,Critical,Medium,2,No,50001–80000
SUV,1,14137,95,2294,35,17.0,11.65,31,103,Worn,Low,7,Yes,80001–120000
Sedan,5,88416,93,2057,42,16.1,11.03,33,40,Good,Low,7,No,50001–80000
SUV,2,24053,90,1790,50,13.6,11.31,40,103,Critical,High,2,No,50001–80000
Sedan,4,152450,86,2713,37,14.5,11.68,32,78,Critical,Medium,12,Yes,50001–80000
Truck,4,31322,99,2179,36,13.5,12.22,39,61,Critical,Low,2,No,80001–120000
Sedan,13,148974,103,1614,42,11.6,12.55,38,94,Good,High,6,Yes,25001–50000
Truck,14,153965,101,2043,26,9.3,11.6,36,70,Worn,High,4,Yes,25001–50000
SUV,12,47656,110,2136,42,16.6,11.4,39,54,Good,Low,3,No,50001–80000
SUV,11,128068,90,2853,24,16.8,11.96,33,41,Critical,Medium,1,No,50001–80000
SUV,10,188896,88,1593,37,5.0,11.53,45,86,Moderate,Low,11,No,50001–80000
Truck,7,14075,90,1929,27,17.9,11.69,30,65,Moderate,Low,7,Yes,50001–80000
SUV,13,192790,89,1652,27,16.5,11.5,34,55,Good,Low,2,No,50001–80000
Truck,5,190991,97,1714,39,9.7,12.37,40,86,Worn,Low,10,No,50001–80000
Sedan,4,180306,91,2812,44,14.2,12.17,36,90,Good,High,10,Yes,50001–80000
Truck,3,92053,99,2447,36,7.9,11.33,31,99,Critical,Low,2,Yes,80001–120000
Sedan,8,150642,104,2380,23,8.7,11.34,30,57,Good,High,9,Yes,25001–50000
Hatchback,12,180059,103,2911,45,7.1,12.74,32,108,Good,Medium,10,No,25001–50000
Hatchback,3,27251,103,1926,38,15.8,12.17,30,54,Good,Medium,4,Yes,50001–80000
Sedan,5,90990,98,1857,29,19.9,12.66,35,96,Moderate,High,7,No,50001–80000
Sedan,14,157636,101,2589,29,19.3,12.38,45,90,Good,Low,4,No,50001–80000
Truck,15,81973,98,1523,21,13.9,12.22,43,104,Worn,Medium,1,Yes,50001–80000
SUV,9,25628,98,1765,27,18.8,12.43,35,33,Moderate,Medium,1,No,50001–80000
Truck,1,160863,96,1815,50,9.9,11.98,35,50,Critical,High,3,No,50001–80000
Sedan,15,43934,94,1674,23,19.4,11.56,32,79,Worn,Low,3,No,50001–80000
Truck,9,173507,102,2685,48,16.3,12.06,42,66,Good,Medium,7,No,50001–80000
Truck,12,197390,107,2926,27,14.1,11.76,32,82,Good,Low,12,No,50001–80000
Hatchback,7,41996,108,2661,40,6.1,11.31,30,66,Worn,High,2,Yes,50001–80000
Sedan,2,97443,108,2868,38,19.5,11.61,30,66,Worn,Low,3,No,80001–120000
Truck,5,139690,87,2445,27,18.5,11.73,34,31,Worn,Low,9,Yes,50001–80000
Sedan,7,69238,86,2331,20,6.4,11.59,35,100,Worn,Medium,9,No,50001–80000
Hatchback,13,72925,87,2379,32,8.7,13.0,30,36,Good,Low,10,No,50001–80000
Hatchback,6,107286,92,1667,27,12.0,11.04,31,32,Moderate,Medium,11,No,50001–80000
Sedan,6,96917,87,2677,22,9.9,11.53,39,76,Good,Low,12,Yes,50001–80000
Hatchback,9,148788,90,1586,29,19.3,11.28,38,63,Good,High,3,Yes,50001–80000
SUV,9,118169,87,1512,24,13.3,11.19,43,61,Critical,Low,12,No,50001–80000
Truck,2,53053,95,2147,34,19.5,11.71,42,70,Good,Medium,8,No,50001–80000
Hatchback,5,101163,95,2098,24,5.8,12.21,45,68,Critical,Medium,6,No,50001–80000
Truck,8,49674,98,2222,34,6.5,11.52,33,99,Good,High,7,No,25001–50000
SUV,1,23684,87,2530,39,14.2,12.74,31,46,Critical,High,3,No,50001–80000
SUV,10,93244,88,2767,27,18.6,12.71,38,103,Moderate,Low,8,Yes,50001–80000
Hatchback,9,26785,98,2457,32,14.1,11.78,35,54,Critical,Medium,9,No,50001–80000
SUV,15,54686,89,1713,30,10.3,12.94,44,87,Critical,High,2,Yes,25001–50000
SUV,5,66105,110,2002,37,19.8,12.84,36,97,Worn,High,11,No,50001–80000
Truck,5,114755,104,2697,33,6.3,11.54,43,55,Critical,Medium,1,No,50001–80000
Hatchback,4,195812,109,1633,42,18.0,12.48,36,91,Worn,High,4,Yes,50001–80000
Hatchback,12,57806,98,2649,21,13.2,11.12,41,53,Moderate,High,4,Yes,25001–50000
